,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique,r_hat,p0_nb,pk_nb,zero_inflated,k_inflated,POIS_MSE_test,POIS_MAE_test,POIS_R2_test,POIS_MSE_train,POIS_MAE_train,POIS_R2_train,POIS_LLF,POIS_AIC,POIS_BIC,NB_MSE_test,NB_MAE_test,NB_R2_test,NB_MSE_train,NB_MAE_train,NB_R2_train,NB_LLF,NB_AIC,NB_BIC,ZK_H_P_MSE_test,ZK_H_P_MAE_test,ZK_H_P_R2_test,ZK_H_P_MSE_train,ZK_H_P_MAE_train,ZK_H_P_R2_train,ZK_H_P_LLF,ZK_H_P_AIC,ZK_H_P_BIC,ZK_H_NB_MSE_test,ZK_H_NB_MAE_test,ZK_H_NB_R2_test,ZK_H_NB_MSE_train,ZK_H_NB_MAE_train,ZK_H_NB_R2_train,ZK_H_NB_LLF,ZK_H_NB_AIC,ZK_H_NB_BIC,ZINB_MSE_test,ZINB_MAE_test,ZINB_R2_test,ZINB_MSE_train,ZINB_MAE_train,ZINB_R2_train,ZINB_LLF,ZINB_AIC,ZINB_BIC,ZIP_MSE_test,ZIP_MAE_test,ZIP_R2_test,ZIP_MSE_train,ZIP_MAE_train,ZIP_R2_train,ZIP_LLF,ZIP_AIC,ZIP_BIC,ZKINB_MSE_test,ZKINB_MAE_test,ZKINB_R2_test,ZKINB_MSE_train,ZKINB_MAE_train,ZKINB_R2_train,ZKINB_LLF,ZKINB_AIC,ZKINB_BIC,ZKIP_MSE_test,ZKIP_MAE_test,ZKIP_R2_test,ZKIP_MSE_train,ZKIP_MAE_train,ZKIP_R2_train,ZKIP_LLF,ZKIP_AIC,ZKIP_BIC,RF_MSE_test,RF_MAE_test,RF_R2_test,RF_MSE_train,RF_MAE_train,RF_R2_train,GB_MSE_test,GB_MAE_test,GB_R2_test,GB_MSE_train,GB_MAE_train,GB_R2_train
878,0.0,-2.0,-2.0,0.7571428571428571,0.15714285714285714,0.08571428571428574,0.5571428571428572,1.0985591919130466,3,0.4777792952745152,0.6912241057635439,0.03144443526834383,True,True,1.2493714823401378,0.8673733103685993,-0.00038641824388241375,1.189591559368973,0.8437217916716052,2.3316041064536108e-07,-81.52174463025798,167.04348926051597,171.5404797446147,1.2493624901640985,0.8673500416802221,-0.00037921810292562697,1.1895915720452737,0.8437305832344774,2.2250440212534528e-07,-66.86801707107469,139.73603414214938,146.48151986829745,1.2548117264250385,0.8694552382139021,-0.0047424855716498016,1.192047830904437,0.8431784560758122,-0.0020645687822509196,-53.90111354023191,115.80222708046382,124.79620804866126,1.2548117264250385,0.8694552382139021,-0.0047424855716498016,1.192047830904437,0.8431784560758122,-0.0020645687822509196,-56.218879706951256,122.43775941390251,133.6802356241493,1.2465038775625141,0.8653464999325053,0.0019097065780583344,1.188559192316446,0.844071448423699,0.0008680661604760775,-62.357665934289344,134.7153318685787,145.95780807882548,1.2470384996986863,0.8661437693473805,0.0014816283551446485,1.188678476099322,0.843791040239766,0.0007677932944455401,-61.759653161990514,131.51930632398103,140.51328729217846,1.244814525382622,0.8585223320499902,0.0032623907078652703,1.1917625733589157,0.8422703140718321,-0.001824774310977162,-48.310852139849615,110.62170427969923,126.36117097404474,1.270698656950353,0.8933875205686774,-0.017463337415762892,1.196081186054277,0.8359785514880838,-0.005455105792752768,-48.65841317012437,109.31682634024874,122.8077977925449,1.2968972758040265,0.9048295507908861,-0.038440879202511935,1.158440800698767,0.818750767231346,0.026186322967240105,1.4923440386632805,0.9216256397309995,-0.19493739750618522,1.0149716351556757,0.7553794426970143,0.1467900133362825
879,0.0,-2.0,-1.0,0.8571428571428571,0.08571428571428572,0.05714285714285719,0.32857142857142857,0.8800762248184434,4,0.2420811778750497,0.8125430114723157,0.017427352615551877,True,True,1.5021564541951284,0.8002999792400277,-0.10003320486217682,0.758951575087674,0.5609352568198451,0.0059174771639664,-59.28815521713158,122.57631043426316,127.07330091836188,1.535332799473445,0.8069264541827099,-0.12432833159161927,0.7647971035912104,0.5662785095425258,-0.0017390557596712597,-45.28638195076417,96.57276390152833,103.31824962767641,1.5332420545491319,0.8090512514619482,-0.12279727346966518,0.76528406465434,0.570580912878088,-0.00237688233260247,-39.48006571117143,86.96013142234285,95.95411239054029,1.5331780634181091,0.8090195849101306,-0.122750412592594,0.7652644563575728,0.5705536244751972,-0.002351199185272934,-41.14189642259902,92.28379284519804,103.52626905544483,1.5312496257129913,0.8055999658213981,-0.12133821248306909,0.7637851748857764,0.5651407046345673,-0.0004136212083143409,-42.604764311384415,95.20952862276883,106.45200483301562,1.5281975549969795,0.8046710938091255,-0.11910317290258843,0.7630772278050824,0.5643706528990878,0.000513655106949229,-42.226796756496995,92.45359351299399,101.44757448119142,1.5139898961764318,0.7896310779450267,-0.10869886619917679,0.7507277118889282,0.5783834125353252,0.016689177156977486,-34.30544273053005,82.6108854610601,98.35035215540563,1.5014361453820846,0.8281319024031214,-0.09950572078427666,0.7639795343934124,0.5812697261754165,-0.0006681952760545506,-37.55574237580775,87.1114847516155,100.60245620391166,1.5313676118639825,0.7791409460094951,-0.12142461405824578,0.7351444836114416,0.5466333801681007,0.03710024867787676,1.5316677907149516,0.7562463372392672,-0.1216444358368236,0.5733936857339441,0.4751374678927105,0.2489630954032811
880,0.0,-2.0,0.0,0.6571428571428571,0.18571428571428572,0.15714285714285714,0.7285714285714285,1.16620813231065,4,0.8406042154566751,0.5917373922090206,0.043385259418008915,True,True,1.3778404039078245,0.9864222104242729,-0.047344901619123414,1.336391596045245,0.96610912177536,0.0031482994943367038,-90.79085137152782,185.58170274305564,190.07869322715436,1.3940609870725205,0.9940426004236038,-0.05967473679499036,1.3392370366796245,0.9697807556621116,0.0010258060998384888,-80.96116012412033,167.92232024824065,174.66780597438873,1.3980430891082967,0.9942574506753435,-0.06270167246407699,1.353552810165193,0.9727128433135879,-0.009652727935674621,-69.48883868384047,146.97767736768094,155.97165833587837,1.3980470847186623,0.9942601545399886,-0.06270470966790231,1.3535467906623468,0.9727128086592257,-0.009648237820901295,-73.77251508962503,157.54503017925006,168.78750638949685,1.3728383239562676,0.9835684795104865,-0.04354264489919002,1.298490461014105,0.9553420944419604,0.03141981139151839,-73.40715713081158,156.81431426162317,168.05679047186996,1.3736800044938005,0.9849537836185964,-0.04418243584832826,1.30198957584266,0.957346086571953,0.0288097242154004,-72.62532634061921,153.25065268123842,162.24463364943585,1.3918588242551804,0.9731553701948291,-0.05800079546424186,1.3026923189789452,0.9431070197193188,0.028285528543639415,-58.333451910833304,130.6669038216666,146.40637051601212,1.3149789178084648,0.9449180250601136,0.0004383226118086503,1.3747081594826032,0.9513232422399678,-0.025433092017773884,-63.171622501633706,138.3432450032674,151.83421645556356,1.3953277521253278,0.9987844689486369,-0.06063764941959038,1.3163164650823325,0.9629554971609798,0.018122898629406303,1.668796749786681,1.0897212330606918,-0.2685110429121733,1.1024530699018766,0.8585238556711441,0.17764955967130514
881,0.0,-2.0,1.0,0.7,0.14285714285714285,0.1571428571428572,1.0,1.978141420187361,9,0.34328358208955223,0.6260361911046481,0.04651474662713751,True,True,3.3469608248924247,1.304807496570998,-0.009472098660583628,3.8399022453771487,1.4096952964442988,0.004469788235553995,-127.526233479346,259.052466958692,263.54945744279075,3.4067864126180227,1.3345512005737286,-0.02751600916763408,3.9033976142235254,1.4325182804750198,-0.01199197405795105,-86.88877487715142,179.77754975430284,186.52303548045091,3.4989805523882294,1.375570293094446,-0.05532255266400998,4.047880021173627,1.4866634751965244,-0.049450375859829254,-78.94707945680364,165.89415891360727,174.8881398818047,3.470807281895469,1.3670449551608925,-0.046825252582413324,4.005550106730858,1.4748909011946874,-0.03847595359688927,-81.83208340234738,173.66416680469476,184.90664301494155,3.456295630358395,1.3671694247873485,-0.04244841398208954,3.975772575835213,1.4645872561595035,-0.03075585299431438,-80.89702107017474,171.7940421403495,183.03651835059628,3.4560244358641983,1.3629367850942964,-0.04236661939603814,3.974020196747009,1.4614628334384216,-0.030301532489965366,-81.52479382270366,171.0495876454073,180.04356861360475,3.2997301598669435,1.3512903591167027,0.0047730751071553,3.782653508212527,1.4185802691301408,0.01931205342638187,-73.94438574654153,161.88877149308306,177.62823818742856,4.014705446270653,1.487955772031547,-0.21086960510844066,4.9152606438746425,1.6754230480056926,-0.2743268335971294,-76.71128443547966,165.4225688709593,178.91354032325546,3.2442805940572446,1.2868038540858078,0.02149713986209123,3.660836151021958,1.3780979081705562,0.05089433121652942,3.030737299815738,1.2304185863534107,0.08590362941214358,2.836665280891788,1.249344446759098,0.2645682605095364
882,0.0,-2.0,2.0,0.45714285714285713,0.17142857142857143,0.3714285714285715,3.8857142857142857,6.092387402735511,16,0.4543517190064404,0.35866416761130315,0.06957588708046518,True,True,14.167736662756324,3.0926623449810697,-0.7898600500394006,35.80189194004016,4.188984058384526,0.021457024330101104,-312.3037105187858,628.6074210375716,633.1044115216704,16.6326692960381,3.1845133424859977,-1.1012636673826903,37.79061396924284,4.342757136154851,-0.03289904086040485,-158.81879884150095,323.6375976830019,330.38308340915,20.509221206059927,3.3962374985023724,-1.5910021175538929,42.37132483561179,4.59840010551091,-0.1580997550954828,-140.57791711061324,289.1558342212265,298.1498151894239,21.163171190756223,3.4299895026368272,-1.6736179213476419,43.185722388302885,4.636715316829737,-0.18035899787302356,-149.68621220963033,309.37242441926065,320.6149006295075,17.36848106555932,3.245336215751767,-1.1942213586473027,37.78388672880257,4.361759369155247,-0.03271517086019671,-151.3644213956963,312.7288427913926,323.9713190016394,16.31961623675223,3.1884432198836565,-1.061714572301657,37.028886887049474,4.303671644580878,-0.012079395716897201,-171.585070431789,351.170140863578,360.16412183177545,21.82260198098821,3.4952716322926682,-1.7569261345998575,42.57343963168106,4.628439025490241,-0.16362398868357864,-132.70771711890305,279.4154342378061,295.15490093215163,32.25591746831465,3.9584131787238976,-3.0750036105394694,58.18636206957798,5.182578323326638,-0.5903588552897887,-138.48949896444975,288.9789979288995,302.46996938119565,14.439868891586416,3.0856590008601676,-0.8242394725474131,33.46393554437087,4.097848921711674,0.08535841848648296,15.92473352747137,3.4140704644874784,-1.011827649455956,31.2747867606677,3.7047790793348483,0.14519257944581676
883,0.0,-1.0,-1.0,0.7285714285714285,0.21428571428571427,0.05714285714285719,0.7285714285714285,1.2501759710505287,4,0.6361892945763913,0.6153500407134589,0.0428168133012071,True,True,1.7317237106398378,1.0978557104368571,0.004120549791786221,1.5285898741071873,1.0519110171545312,0.007803631855183624,-94.6845255004981,193.3690510009962,197.8660414850949,1.7309751437375425,1.0920092723039787,0.00455103555029468,1.5318985409842363,1.051394874212506,0.005656000685818063,-77.3297731274045,160.659546254809,167.40503198095706,1.7323054420910082,1.117899633143815,0.003786007743189823,1.5384740868634261,1.0647001402003677,0.0013878625472527606,-55.01949837680047,118.03899675360094,127.03297772179837,1.732557294943249,1.1184723077129877,0.003641172237108803,1.5388353769833873,1.0650633644624687,0.0011533518057227354,-56.927831966603364,123.85566393320673,135.09814014345352,1.7332754360454636,1.0978149324156619,0.003228183743822499,1.5275816133161044,1.051411792021592,0.008458086468550507,-69.29939163169941,148.59878326339881,159.8412594736456,1.733144185688054,1.097725649591355,0.0033036631825884566,1.5276838200802205,1.0514220405553192,0.008391744814799096,-67.95319995334808,143.90639990669615,152.90038087489359,1.838198588009084,1.151349804809802,-0.05711100907870681,1.5089519227669108,1.0530746133002467,0.020550480652024916,-51.25370826861772,116.50741653723544,132.24688323158097,2.1005705875368195,1.2453061751471093,-0.20799586503714895,1.6716164671217382,1.1285375963138309,-0.08503387056517653,-53.45410286735783,118.90820573471566,132.39917718701182,1.7568491492529044,1.1377328738514274,-0.010328584234897464,1.5242182247379092,1.066042675859749,0.010641237088918176,1.9416791617305764,1.1231780197229513,-0.11662060419010811,1.2131927340055986,0.9073443746372171,0.21252557999371657
884,0.0,-1.0,0.0,0.5428571428571428,0.32857142857142857,0.12857142857142861,1.1714285714285715,1.382828738821613,4,1.8524155553781059,0.4034289910158625,0.07957367812178893,True,True,1.7441480502659519,1.2425559590229296,-0.10234076210628973,1.8590160498780157,1.2798740933773842,0.013731199176886255,-112.19231296475695,228.3846259295139,232.88161641361262,1.7484799053912918,1.2439380930254187,-0.10507859189056368,1.8591611840266848,1.2793939572552249,0.013654200765400915,-104.41286501295265,214.8257300259053,221.57121575205338,1.7143715549857943,1.2343718913320818,-0.08352134795450472,1.8583907956333023,1.2832833913284076,0.014062916998356156,-77.49869797454032,162.99739594908064,171.99137691727807,1.714159215999644,1.2343236606583425,-0.08338714494359523,1.8584314168812632,1.2833793242367726,0.014041366098073604,-81.40661266810986,172.81322533621972,184.0557015464665,1.719145289059175,1.235564000621734,-0.08653845516380443,1.8569914378252517,1.279682626793449,0.014805322071921423,-95.27504738287375,200.5500947657475,211.7925709759943,1.7213773397510777,1.236214629694415,-0.08794916135952935,1.857223081889121,1.279825619381788,0.014682427321709102,-93.40286673843524,194.80573347687047,203.7997144450679,1.8562484873959402,1.289605459930098,-0.17319075748338908,1.8804171085657673,1.2792763728470302,0.002377237768269702,-72.25403614427621,158.50807228855243,174.24753898289794,1.9093431915700916,1.2900389377886432,-0.20674780366087253,1.8705018680388719,1.2865129808753113,0.007637597077687963,-73.10854260250997,158.21708520501994,171.7080566573161,1.6921352515344148,1.221138065760743,-0.06946750448102068,1.8490655892353995,1.273899302467257,0.019010243909326707,1.611577222800527,1.2044076164003512,-0.018553020028422962,1.758423161323055,1.246672531850741,0.06709901575541666
885,0.0,-1.0,1.0,0.6285714285714286,0.21428571428571427,0.15714285714285717,1.0142857142857142,1.4987227135987258,6,0.8351236494597839,0.5148095690737867,0.0614986028214848,True,True,1.8621594804117274,1.1497149403535973,-0.07708453237182211,2.1940312575326213,1.2655863425374025,0.009055842758793675,-111.74291588325677,227.48583176651354,231.98282225061226,2.008894104786121,1.1850611812836906,-0.16195674441356633,2.3156267333661753,1.2829438682823087,-0.04586330477410461,-94.1991744218477,194.3983488436954,201.14383456984348,1.8341835350329696,1.1482633124640633,-0.06090307296251485,2.112217611352869,1.2527869780965875,0.046007346702086616,-79.20081951331964,166.4016390266393,175.39561999483672,1.8334054125355064,1.1485245359489686,-0.06045300210922644,2.112400991203158,1.2532930914802074,0.0459245223619249,-82.48067841773512,174.96135683547024,186.20383304571703,1.9261411116851614,1.1194917298352982,-0.11409190264565927,1.9432538405875115,1.1717595019669897,0.12232059923690575,-82.00897594300179,174.01795188600357,185.26042809625037,1.92950077924043,1.1203043842801717,-0.11603515508765261,1.9519701047562446,1.173871503767992,0.11838385903718307,-81.28603261188144,170.57206522376288,179.5660461919603,2.0161442722109593,1.1364401122674965,-0.16615028598320292,1.8637058505517872,1.1283253980832186,0.15824880931848473,-69.78773435891576,153.5754687178315,169.31493541217702,2.2225592128397436,1.29350026998297,-0.2855419611540937,2.4342242749489182,1.386207282867356,-0.09942842172086852,-79.24131756812093,170.48263513624187,183.97360658853802,2.0890671073539924,1.1924820715374687,-0.20832930373945602,1.9254756856777102,1.137159458233696,0.1303501834435632,2.1598958175713268,1.1276326196581576,-0.24929706671863405,1.4051096703927808,0.9368117284326776,0.3653758516983475
886,0.0,-1.0,2.0,0.44285714285714284,0.2714285714285714,0.28571428571428575,1.9428571428571428,2.346046407770317,9,1.0599867109634553,0.3316192561589094,0.10002238963073704,True,True,6.7697482242117,1.9621775437039342,-0.05393070434017111,5.319478542116759,1.7647939697750996,0.019506287376914067,-154.5183255241798,313.0366510483596,317.5336415324583,6.742779766131574,1.9661337923130402,-0.04973218984923289,5.378239428755843,1.7634245120169998,0.008675398702090442,-130.51157149641253,267.02314299282506,273.76862871897316,7.38923623097155,2.210383998993329,-0.1503740888902254,5.126960048584539,1.7267836336580302,0.05499156492385504,-100.67012834354684,209.34025668709367,218.3342376552911,7.354176129603374,2.2013560679651523,-0.1449158478884336,5.115306022190656,1.723764915424617,0.05713965134162613,-112.6087491065084,235.2174982130168,246.4599744232636,6.733569687664845,2.012334734595539,-0.04829834265669608,5.044926227105357,1.6955406728711755,0.07011215344507038,-115.1775144587666,240.3550289175332,251.59750512777998,6.710978439833169,2.00104952995051,-0.04478128279706817,5.062909984739731,1.6986109438740549,0.0667973621266672,-115.59322341303996,239.18644682607993,248.18042779427736,6.762513224814061,2.0815009290775364,-0.052804342212878996,4.851271926115715,1.6071200807797956,0.10580678460852377,-93.05134852429639,200.10269704859277,215.84216374293828,23.318560815822934,3.7869301375156335,-2.6302896962879494,25.835617631886876,3.4917045375206146,-3.76205711692167,-107.71763359598106,227.4352671919621,240.92623864425826,6.5428653163521915,1.951133062404916,-0.0186090269359922,5.0660214197708315,1.6653349167412261,0.06622385807714892,6.686148394096051,1.8542993223655904,-0.04091568148874658,3.455439477672694,1.4066133782800319,0.36308857054633614
887,0.0,0.0,0.0,0.5142857142857142,0.44285714285714284,0.04285714285714293,1.3857142857142857,1.4772953855998805,4,2.4102353727353734,0.33462207524282217,0.09834870979511598,True,True,2.2216759097529555,1.486102331555649,-0.005283217082785674,2.150974066675262,1.4470212112277943,0.000116409571313425,-121.58686992215364,247.17373984430728,251.670730328406,2.2223303454569616,1.4862943947936598,-0.005579341835729501,2.150998577611588,1.446980339514286,0.00010501562500875306,-113.53408263708343,233.06816527416686,239.81365100031493,2.2533916118047075,1.496800168683733,-0.01963421348629324,2.159085362505016,1.4489316792058167,-0.003654138722567035,-61.84509656550843,131.69019313101685,140.6841740992143,2.2524167268428523,1.496486080175715,-0.019193089069164282,2.1586504179956405,1.4488395941472063,-0.0034519541009998544,-63.141893043146844,136.28378608629367,147.5262622965405,2.2242646873328775,1.4868521582964591,-0.006454609652886134,2.150964574142048,1.4468012849980856,0.0001208221899217099,-100.74369482895396,211.48738965790793,222.72986586815472,2.2242226508020666,1.4868411992333828,-0.006435588598220354,2.1510146591615844,1.4468260514084903,9.754009185414247e-05,-97.76236671039716,203.52473342079432,212.51871438899175,2.4391844899220585,1.5170049343359566,-0.10370338910500432,2.2617774541087474,1.4380058073825992,-0.05139071484041979,-57.29907928177611,128.5981585635522,144.33762525789774,2.2614131672803963,1.4955881098423929,-0.02326387659746465,2.2276997671493937,1.468748957887213,-0.0355496498465071,-60.33244906282263,132.66489812564527,146.15586957794142,2.2437501809188007,1.491936854905317,-0.01527157507638055,2.13465828372113,1.4405298222418506,0.007700826275159889,2.090228217760311,1.433713710947019,0.05419537657904472,1.9588795323450277,1.3703711122719224,0.08941184816519898
