beta_param,gamma_param,alpha_param,zip_em_mse,zip_em_mae,zip_em_r2,zkicmp_mse,zkicmp_mae,zkicmp_r2,test_set_size,test_indices,actual_y_test_values,zip_em_predictions,zkicmp_predictions
-2.0,-2.0,-2.0,0.7411182582554798,0.577686031820468,0.1915073546303856,0.9326368857913416,0.7392995155226316,-0.017422057226918364,90,"[203, 266, 152, 9, 233, 226, 196, 109, 5, 175, 237, 57, 218, 45, 182, 221, 289, 211, 148, 165, 78, 113, 249, 250, 104, 42, 281, 295, 157, 238, 17, 164, 33, 24, 215, 119, 7, 90, 46, 73, 93, 76, 286, 60, 77, 63, 234, 229, 111, 231, 180, 144, 239, 75, 297, 278, 97, 92, 192, 25, 232, 59, 6, 185, 173, 30, 22, 256, 56, 186, 108, 126, 230, 193, 129, 282, 82, 84, 66, 288, 163, 154, 19, 124, 79, 114, 118, 72, 15, 10]","[1, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 2, 2, 2, 2, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 5, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 3, 3, 0, 0, 1, 0, 2, 1, 2, 0, 1, 0, 2, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 2, 1, 0, 0, 0, 0, 0, 1, 0]","[1.0746688074401722, 1.0808281009375744, 0.9784210310508245, 1.1834713969896824, 0.15672857238072557, 0.8661737912522507, 0.35655220289095596, 1.0120101987430175, 0.29097817641161455, 0.9320310978196045, 1.189820534102538, 0.9121251806390768, 1.1306263463309087, 1.0626243522025438, 1.1888369878509497, 0.9932279645681444, 0.7897193602417198, 0.15923710325578708, 0.4118412261933127, 0.7700323891488283, 0.0018310218757149371, 1.1634436540798774, 0.5019909252577638, 1.0596956338484766, 0.11307320738175615, 0.9143505764003335, 1.1232939045679697, 1.1625768955870384, 1.0290400872423362, 0.025108893873425048, 0.0006655703517052555, 0.35635213884405964, 1.150447388408567, 1.1909126985671419, 1.1799188222375898, 0.020919899119233226, 1.1797383738667249, 0.015341975822707656, 0.8255851742427968, 0.9702505539118258, 1.1359389395552055, 0.21430220411747322, 1.1782540782711397, 0.9819520647755864, 0.5670043771646588, 0.8861935247015487, 1.114463760506988, 1.1187851279991825, 1.1432345674939082, 1.158685968282862, 0.2505984960549141, 0.8848224933229227, 0.10651029473931446, 1.191235254071172, 1.1316962083022315, 0.012103407836688748, 1.1784535134810552, 1.1869698815379037, 1.141411703554587, 0.14851228573686603, 1.068712891214079, 0.09027266229768784, 1.094367731522316, 0.9877968479882894, 0.8274458296607801, 1.1322896178802806, 1.046772660801587, 0.0012595714273963637, 0.6433669996822824, 1.0760277807129492, 0.86493111386877, 0.011890328314331127, 0.9398414147432564, 0.9523938503303887, 0.6630996178205977, 0.6320250764426264, 0.3517037470406759, 0.0017627013953183872, 0.025347548177838346, 1.008462507746518, 1.057805102487482, 0.8256719033725887, 1.1903937370561921, 0.4553731490664903, 0.05736222045357551, 0.0033109749655183076, 1.1880503004617244, 0.07452069654662032, 0.982908611384927, 1.1795819622021384]","[1.1547270173743818, 1.1387950848717823, 1.430494752863093, 0.8582031362313548, 0.46883986832264163, 1.8635049425453714, 0.503834818938803, 1.3272051244679808, 0.49335681503294015, 1.5904313048667102, 0.775843515102792, 0.5996149457916503, 0.6839393972749033, 0.6467161958680351, 0.7698420337215707, 0.6217082540560499, 0.5735213067845757, 0.4693655736266027, 0.5123495050811148, 2.404914565644145, 0.4064248717554985, 0.925414290583307, 0.5260170978783041, 1.1940727520801468, 0.458940073023017, 0.600155358664874, 0.6787826471208909, 0.9279065088009408, 0.6336252785201261, 0.42870888253184536, 0.40262993594501156, 0.5038036032402883, 0.7005122225128914, 0.7862012120571512, 0.8724395066495635, 0.42622693434120734, 0.8731166967384467, 0.4224305519315014, 0.5805532877015769, 1.4570825524754347, 0.6879577255746848, 0.48010092118354236, 0.8785574407306834, 0.6182854562431778, 0.5359625306371939, 0.5935276253243118, 1.053465375164183, 1.0425892283377634, 0.9803052237253216, 0.7090698756484973, 0.4865570304320963, 0.5932158617918973, 0.45729678136538415, 0.7924913543126639, 1.0099518980525781, 0.41984873643875803, 0.8778389964012775, 0.8414752883838146, 0.985038089866125, 0.4670898599294277, 1.170266182108332, 0.4529913685892555, 0.6616530497476959, 1.40072688182021, 0.5809297071703472, 0.6851698876989405, 1.2288588020031495, 0.40482698857597976, 0.548021731847412, 0.652650853151473, 1.8692948719348046, 0.4196656352482259, 0.6065752638761552, 0.6099077950105527, 0.5512410000713426, 0.5461934745290962, 0.5030772827930154, 0.40625050477986646, 0.42884290331893954, 0.626566678466743, 0.6446936063565492, 0.5805708061856413, 0.7804218615247255, 0.5189573784204206, 0.4427641761348113, 0.4095416309300108, 0.765952657582032, 0.4484045210941563, 1.4161505040740852, 0.7405836739784846]"
-2.0,-2.0,-2.0,0.7147521147260144,0.6897358929194565,0.11272151275391318,0.737770928452484,0.7136564001022238,0.08414643364519225,90,"[203, 266, 152, 9, 233, 226, 196, 109, 5, 175, 237, 57, 218, 45, 182, 221, 289, 211, 148, 165, 78, 113, 249, 250, 104, 42, 281, 295, 157, 238, 17, 164, 33, 24, 215, 119, 7, 90, 46, 73, 93, 76, 286, 60, 77, 63, 234, 229, 111, 231, 180, 144, 239, 75, 297, 278, 97, 92, 192, 25, 232, 59, 6, 185, 173, 30, 22, 256, 56, 186, 108, 126, 230, 193, 129, 282, 82, 84, 66, 288, 163, 154, 19, 124, 79, 114, 118, 72, 15, 10]","[0, 1, 2, 0, 1, 2, 0, 3, 0, 0, 2, 0, 1, 1, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 1, 1, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 2, 1, 3, 2, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2]","[0.9107934451446946, 1.0760026229639188, 1.0493263434885052, 0.4083508116970608, 0.8280262335020391, 1.025382737592969, 0.3224080750829492, 1.0251044267043405, 0.24260327720272742, 0.19725690974344456, 0.8610887901364752, 0.6630755422211275, 0.9641268886199206, 0.998136018160437, 0.7050991385630264, 1.0312846548778896, 0.9461853642311295, 1.0144309386993027, 1.0496628318275516, 0.8503235767930675, 1.020425502385415, 1.0800761551904503, 1.054373190380972, 1.065781738220474, 0.9126831691055143, 0.2705487811526558, 0.9257574754505026, 0.7775644400120691, 0.9127138337015125, 0.9379582141677715, 1.0655430739451788, 1.0261977723846256, 1.073534623739911, 0.9544563276518424, 0.8325679870336232, 1.073566027649518, 0.9159717153016939, 0.6212698143299761, 1.0525088900332293, 1.0728738286352288, 0.8998157014893727, 1.049769159845796, 0.17977421758558004, 0.6532797226643392, 0.7518256299110903, 0.3093146669219924, 1.0608137190505438, 1.0666401775720866, 0.9377464439970898, 1.0524652590831465, 0.9657129681923646, 0.08547503256642937, 0.7296745324314542, 1.0462719518669077, 1.0743819849264111, 0.4213997383936609, 0.8222210454291257, 0.7712126335241478, 0.9909168195135932, 0.5729408181836477, 1.0705292350626798, 0.2997815993888041, 0.27231204434909306, 1.0782826276854767, 1.0059434641187341, 0.2869663491000744, 0.5440444352783471, 1.0814663420562385, 0.8580218156920931, 0.9603389113762965, 1.0757186006989496, 1.0698111070579461, 0.6338467707853277, 0.9542495149395945, 0.9798408823763315, 0.5213721050956444, 1.0563634379071243, 1.0703826816954591, 1.0146512907373748, 1.0420700829220408, 0.46375410683995505, 0.24405882959987335, 0.9385051350005977, 1.0676249010933656, 0.4300105628368544, 0.11920117296741206, 0.6048640028381277, 0.6461363397373483, 1.078609523294921, 0.7084804885065672]","[0.5703275701348026, 0.8332515485277133, 0.9414360989360756, 0.4972211391067767, 1.3419762088398934, 0.6302302619137532, 0.49140123624499615, 1.007723842226979, 0.4866147915969422, 0.4841037507809959, 1.2863294044273903, 0.5212808239822714, 1.1305710103424709, 1.067739866113086, 0.5268663533463285, 0.635736807724901, 0.5832853830979441, 1.0328378541360197, 0.940392116970696, 0.5534191737869038, 0.6259575427133525, 0.8004713388418213, 0.9252864741450401, 0.883567528302359, 1.210091951963923, 0.4882330393237949, 0.575452149135406, 0.5383695037371209, 1.2100473438019343, 0.5800014453966184, 0.6846104773218703, 1.0050335969765574, 0.7067626939808559, 0.5867849919119514, 1.3337668872820208, 0.7068732684729963, 0.5720487989360503, 0.5163238179586839, 0.6610521962077225, 0.8510876051521739, 1.228740012324681, 0.9400613156188128, 0.4831695805696585, 0.5200701192273841, 0.5339650233116892, 0.49057953085133943, 0.6748913878902014, 0.8800073386562902, 0.579919329189398, 0.660987522319354, 0.5919099978138375, 0.4783876254064616, 0.5304687239867544, 0.6524547746154312, 0.7098465275263016, 0.4981780788957509, 0.5470737091961165, 1.466900870549913, 0.6052878412413486, 0.5111995685669478, 0.8627238859049702, 0.48999082553663814, 0.4883371188929932, 0.8172596903244277, 1.0514848076522876, 0.4892116432907408, 0.5083967109918583, 0.766948366774115, 0.5552999685919574, 1.1369216264397943, 0.8350220880774213, 0.6952141308412173, 0.5177591584415104, 0.5866948836813825, 0.5990393580272355, 0.5063166564294852, 0.9185967399123453, 0.696817156910229, 1.0323390286960499, 0.9629814660180042, 0.5014401631305712, 0.48669767210103876, 1.1716989616186002, 0.6895131348992517, 0.4988214690336013, 0.48005533527466115, 0.514517666996657, 0.5192069658146632, 0.7301339816861808, 0.5273461006708031]"
-2.0,-2.0,-2.0,0.6851770673042973,0.6572145229452561,0.16214760791594085,0.7940193189027871,0.7319329766826185,0.029052463298222198,90,"[203, 266, 152, 9, 233, 226, 196, 109, 5, 175, 237, 57, 218, 45, 182, 221, 289, 211, 148, 165, 78, 113, 249, 250, 104, 42, 281, 295, 157, 238, 17, 164, 33, 24, 215, 119, 7, 90, 46, 73, 93, 76, 286, 60, 77, 63, 234, 229, 111, 231, 180, 144, 239, 75, 297, 278, 97, 92, 192, 25, 232, 59, 6, 185, 173, 30, 22, 256, 56, 186, 108, 126, 230, 193, 129, 282, 82, 84, 66, 288, 163, 154, 19, 124, 79, 114, 118, 72, 15, 10]","[1, 1, 2, 0, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 1, 0, 2, 2, 1, 0, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 1, 2, 0]","[1.093367367441866, 1.1097602306345122, 0.9300780727048342, 0.15574043469270532, 1.1095934430879313, 0.969896986562093, 1.073431141719313, 0.6820678232517043, 0.6205892257109284, 0.9319712988306145, 1.0530485335363344, 1.1060496594216864, 1.0633251846433973, 0.0072744723880695285, 1.051152271042272, 1.075312356105809, 1.0987886426144047, 0.031678678612260494, 0.2431112884310165, 1.0864352851286192, 0.5439308563766941, 1.1038221987518806, 0.45867012230032395, 0.9394015684209432, 0.7449851194385352, 0.9002505843671375, 0.9025462140600606, 1.0903291805249342, 0.6196027870523904, 1.0226829634200492, 0.2867367623094776, 1.109734860265311, 1.0999694427848004, 0.08444912151619308, 0.7580910241825619, 1.1071885032167799, 0.6429916487995732, 0.7700064826680055, 0.820001820203117, 1.1077656634337252, 0.22960146829880246, 0.026358114603132882, 1.1094729252792925, 0.3043089125867684, 1.0886128374489354, 1.099241094603528, 0.810763565710388, 0.2211215622854724, 1.0946101485538309, 1.1097701207991855, 1.1094976388557176, 0.9816627871593975, 0.24132528520265847, 1.0995613491657197, 0.2638011869413361, 1.1019420748893844, 0.004543041326704299, 0.9271036023701921, 0.9277116521130976, 0.7806672148565701, 1.0752663420575868, 0.9736757802906219, 0.563198610286597, 0.7589140030524184, 0.0456667711971265, 0.7947701326763588, 0.9283408966640045, 0.6430894674056623, 0.7579424227462672, 0.9518703036257337, 0.8438721252736512, 0.9188102627957868, 0.9398942431196036, 0.2267359265003796, 0.967408438412227, 1.0277896829931248, 0.9154066133230014, 1.0777327924684368, 0.6841007203808817, 0.7011561212459871, 0.01306555092103223, 0.8418476587395562, 1.1057739779456477, 0.7865041485767416, 0.02101132757334296, 0.9313660131058995, 1.0183841013672448, 1.0811681753167344, 1.102472031841615, 0.9311508093022631]","[0.9753347903228761, 0.7689687814550796, 0.5336989128963652, 0.505051598789841, 0.7988283246458594, 1.2184458380676544, 0.6059424898555332, 0.5125424459501733, 0.5105631891731109, 0.5340509603588354, 0.5831477338008757, 0.705901435969827, 0.5932860918542533, 0.5047596349829003, 1.1341072751347436, 1.0634691927775886, 0.9376572402368817, 0.5047770669237407, 0.5054333485617305, 1.014452999458104, 0.5087694255569972, 0.893108032553833, 0.507367119474246, 1.2270308488006942, 0.5153128552520896, 0.5288481099846386, 0.5291801956933813, 0.9935011236079971, 0.5105359164981057, 1.180844812163662, 0.5056942309137864, 0.7906124978983051, 0.928266778678907, 0.5048579162808206, 0.5160175335411593, 0.7166644404635962, 0.5112177615053518, 0.5167050199858044, 0.5201825135709337, 0.8430432360464322, 0.5053627246465042, 0.5047720352365731, 0.8038944098526293, 0.5058146497930313, 0.6336610422166182, 0.6666351932767318, 0.5194569969942578, 0.5053206919061032, 0.6499600336965364, 0.7698854021154422, 0.8029353947184255, 0.5460198979857066, 0.5054237490090727, 0.6679841004479314, 0.5055506017512057, 0.6791329598418829, 0.5047587260211962, 1.2291761200483704, 1.2290830245721764, 0.5173614562296491, 1.0636448053999574, 1.2169341679745218, 0.5091642219204272, 1.2357953695425765, 0.5047931666913974, 0.5182958420246585, 1.2289853726911728, 0.5112207743668247, 1.2357981768659916, 0.5381476236373759, 1.2349474495084636, 0.5317209263588403, 0.5355915311768571, 0.505348325852029, 1.219376431372937, 0.5653043402495466, 0.5311603009499029, 0.6124648819087252, 0.5126185891627104, 0.5132891859835998, 0.5047623677912656, 1.2349935856472993, 0.7036163770273713, 0.5177386626025606, 0.5047676259831498, 0.5339377570594046, 1.185727475033109, 1.0394139479342082, 0.681938920724998, 0.5338976565096472]"
-2.0,-2.0,-2.0,0.5740489733457304,0.4980818313108595,0.20706059275231625,0.6301321507915669,0.5960497830347672,0.1295923565123306,90,"[203, 266, 152, 9, 233, 226, 196, 109, 5, 175, 237, 57, 218, 45, 182, 221, 289, 211, 148, 165, 78, 113, 249, 250, 104, 42, 281, 295, 157, 238, 17, 164, 33, 24, 215, 119, 7, 90, 46, 73, 93, 76, 286, 60, 77, 63, 234, 229, 111, 231, 180, 144, 239, 75, 297, 278, 97, 92, 192, 25, 232, 59, 6, 185, 173, 30, 22, 256, 56, 186, 108, 126, 230, 193, 129, 282, 82, 84, 66, 288, 163, 154, 19, 124, 79, 114, 118, 72, 15, 10]","[3, 1, 0, 0, 0, 2, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 2, 1, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[1.1273840183236634, 1.1164971295059214, 0.3497416098016399, 0.668931212657519, 1.0436912735544943, 1.1078549067447574, 1.1252964286348839, 0.1354514495820532, 0.9028677595000456, 0.007747527071104858, 0.16759358569147736, 1.0583916201292167, 1.1152769266680458, 1.1303828111144145, 0.8507129784681089, 0.26184887308181093, 0.014981926565642088, 0.0012774190163314793, 1.0725734337171078, 1.009639495268634, 0.6465791229010127, 0.40805672616017225, 1.014699621234261, 1.1030525700560414, 1.0390176541417233, 0.881089274727046, 0.517954022645481, 1.079868094605386, 0.11855085413585556, 0.0403154395799935, 1.0737410176327569, 0.915849862052626, 0.013535643154751103, 0.00016795039687154362, 0.05950925945960549, 0.05333716157972863, 0.7524345707869042, 0.030345432347462387, 0.0003882663931558988, 0.04274063029367894, 1.0901499593286035, 0.9125509258030354, 1.0932865076296752, 0.4468545099908341, 0.000654369901308861, 0.4690680803232644, 1.0007698336932822, 0.027698286909173284, 1.0063582884707363, 0.25411438448998713, 1.1330878335695114, 0.8401420430838865, 0.35785290607170434, 1.0307302519984003, 0.9679452042096246, 0.0005099784397995069, 0.7709814250337685, 1.0952590363211827, 1.1053809634776859, 0.8682218921518805, 0.5585642070137244, 0.25192841707440733, 0.10106046228416776, 0.9438239280363537, 1.0352521245091186, 0.9771251340912798, 0.0030250517284304106, 0.9599651112683797, 0.4961270226380173, 0.0005605373521246721, 0.8224609908359641, 0.05115508591959721, 0.20232649198417213, 1.1133907085968093, 0.06492169015724784, 1.130179110292687, 0.3578252204189146, 1.1323530620447975, 0.0006527331737260649, 0.9444863797540367, 0.8224743736736935, 1.0396463632488224, 1.0274174850301923, 1.0855166307541104, 0.9026185678761982, 0.02063615758045084, 0.8595262694508783, 0.7749929643102293, 0.8563687073922401, 1.005886940483323]","[0.7554118168799617, 0.7949133358795394, 0.4644667724871011, 0.5049415912381844, 0.5886384262044111, 0.6329649817249553, 0.6606017762277435, 0.4334213509605002, 0.5449622740351345, 0.3924730300644729, 0.4389898761176588, 0.9410622457699052, 0.7987132403614062, 0.6761365520774744, 0.5341791576701812, 0.4529908815124364, 0.3982592693756991, 0.38246189190573987, 0.9088803646469771, 1.0439568166079454, 0.5018672380688386, 0.4717202117451108, 1.0337235759314338, 0.6277910528164519, 0.9832028590225637, 0.540259548464804, 0.48525340371086845, 0.8917758843755648, 0.43022265434267015, 0.4102639063108922, 0.9061705605852335, 0.5479269537324182, 0.3972699606618017, 0.37707709061548483, 0.416443436133202, 0.4146051948132347, 0.5172303879548287, 0.40632924971574064, 0.37880190531521196, 0.4111297799922502, 0.8668470856262196, 1.234789472574431, 0.6188078103958966, 0.4764876265864797, 0.38019984199379464, 0.47921513497727014, 1.0616971625966865, 0.4051561635472597, 0.573618918870594, 0.451928062078083, 0.719591386444611, 0.5321751576527857, 0.465486631964346, 1.0006890511705215, 1.125771079551793, 0.37949659818712184, 0.5201799969201066, 0.8540080754280032, 0.8273259041020555, 1.3342284068913524, 0.49034963952655874, 0.4516255992321059, 0.42664642861692076, 1.172388780585128, 0.5848729691481542, 1.1080253760517411, 0.3863932117547924, 1.141160842446753, 0.48254824625491954, 0.37975522311127774, 0.5289358102751727, 0.4139255095621163, 0.44446266359311953, 0.8044447495031578, 0.41796569836551906, 0.6753066896832425, 0.4654831585450968, 0.686430532797901, 0.38019243211056175, 1.171100407520663, 0.5289382121712146, 0.981863961943637, 1.0075976715126183, 0.878214901100408, 1.2556238006495224, 0.4016470101921306, 1.3561520040956616, 0.520830873495805, 1.3643566145481532, 1.0514916109803476]"
-2.0,-2.0,-2.0,0.5503499478495111,0.557282358698606,0.2153081187148319,0.6411043135533836,0.6592200745760759,0.08591006164717352,90,"[203, 266, 152, 9, 233, 226, 196, 109, 5, 175, 237, 57, 218, 45, 182, 221, 289, 211, 148, 165, 78, 113, 249, 250, 104, 42, 281, 295, 157, 238, 17, 164, 33, 24, 215, 119, 7, 90, 46, 73, 93, 76, 286, 60, 77, 63, 234, 229, 111, 231, 180, 144, 239, 75, 297, 278, 97, 92, 192, 25, 232, 59, 6, 185, 173, 30, 22, 256, 56, 186, 108, 126, 230, 193, 129, 282, 82, 84, 66, 288, 163, 154, 19, 124, 79, 114, 118, 72, 15, 10]","[0, 2, 1, 1, 2, 0, 0, 2, 1, 0, 2, 2, 0, 1, 0, 1, 0, 2, 0, 1, 3, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 2, 2, 1, 1, 2, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0]","[0.07341079072828546, 0.9083645023279369, 1.1161293814179811, 1.0174960732883183, 0.727333099694391, 0.12531202743247843, 1.0833530402410552, 0.8738434569330726, 1.1041467452455727, 0.8474063928419506, 1.053297740386291, 0.2722748609576122, 0.23662628138998273, 1.0516244150784342, 0.12217129838160533, 1.1048817009630691, 1.0795447480557239, 0.9824591366990074, 1.1284848450203022, 1.0508175455254651, 1.127458512321401, 1.1036636683285341, 1.1281888999611036, 0.03399275103540166, 1.0516258408071937, 0.9387885110318043, 0.6773163066961897, 0.36582200857346775, 0.2578819487722427, 1.0054188787380915, 0.29598321711106534, 0.919282358454163, 1.0824636723878767, 0.7775513054665224, 1.0393222134329683, 0.9945610946621987, 1.112017799398443, 0.9323420109759242, 0.8883434401671388, 0.12079951580741027, 0.9703329820547706, 1.1244483639106597, 0.2615114794039335, 1.099778960466274, 0.9399244469276046, 0.37159883985138425, 1.0794994281011732, 0.06133354141324367, 1.1151807768611288, 1.0397029139518363, 0.3211295726268624, 0.9985263125232869, 1.002533828189508, 0.26365581914904185, 0.9455057869044164, 0.11084313934896245, 0.9406506879362052, 1.0711032300590642, 0.9446709510513527, 1.088870501989873, 1.0931228859695168, 0.19213178298027145, 1.095004709792801, 1.0269885064484492, 0.29600697150624317, 1.0105920856042718, 1.050811444324521, 0.2949584553497982, 0.9821750053793785, 1.1252893488291005, 0.42533110459860196, 0.5899092072386437, 0.10691736537309456, 0.15852880139893702, 1.04832970385411, 1.0576281916782506, 1.0374984079235228, 0.7035283384211402, 1.0762521933705478, 0.8150493312379389, 1.0268929363778658, 1.1081733188947323, 0.2538916492001776, 0.1412558607604235, 0.38948846184095254, 1.0400109932670905, 0.4496966066838119, 0.15120639002834943, 1.0750566258837042, 1.1031193071299485]","[0.48705685813928534, 0.6437109429429293, 0.9052204289720399, 1.1669217168434716, 0.6015016345160099, 0.49962683887258713, 0.7260119007984829, 0.6341768360476141, 0.7488705085380828, 0.6274780189589416, 0.703411969737709, 0.5266980147791981, 0.5207181250476539, 1.0807776994593574, 0.49894201039630803, 0.9416331235636449, 0.7226560017168816, 0.668595150001869, 0.822786531609936, 1.0827918570938924, 0.8086656596425615, 0.7482145669814735, 0.8165405172419582, 0.474179598461982, 0.7023588880219028, 0.6530524138260391, 0.5921350859658461, 0.5416235517290701, 0.5243111563962817, 1.1982778178676339, 0.5305633234260618, 1.447538138990286, 0.725211314664591, 0.6116458435259127, 1.1115478473119282, 1.2270391385832087, 0.9193825600155691, 0.6509868595775563, 0.6380616010182125, 0.4986405339255785, 1.2935801280809036, 0.8694462838969168, 0.5249162849244314, 0.7432194176824591, 0.6534216575054466, 0.5425245746001984, 1.0106302247438652, 0.48357993239753566, 0.7669055318131728, 1.1105926418055183, 0.5345909923598345, 1.216467312839688, 0.676908867922242, 0.5252727458988149, 0.6552598265482935, 0.4964063042805533, 1.3805179308355637, 1.0319949727795106, 1.368347119280392, 0.9862139454842397, 0.974826102378005, 0.5128518586786638, 0.969703635585793, 1.1426684849799056, 0.5305671600697612, 0.6805197698197594, 0.7018518205545532, 0.5303977476965359, 0.6684836585519573, 0.7957119294214451, 0.5508669942387389, 0.5770145810041768, 0.49550134143160657, 0.5064770508054549, 1.089004047941811, 1.0657906593335948, 0.6940552448875784, 0.5969643211716142, 1.0189359958641115, 0.6198492859975943, 1.1429111959382354, 0.9316510468300765, 0.5236432118528187, 0.5029972804424782, 0.5453076738220162, 0.6954609175402113, 0.5546484454913562, 0.5050214404368405, 1.0219791716048758, 0.7474852576072664]"
