,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique,r_hat,p0_nb,pk_nb,zero_inflated,k_inflated,POISSON_MSE,POISSON_MAE,POISSON_R2,POISSON_LLF,POISSON_AIC,POISSON_BIC,NEGATIVE_BINOMIAL_MSE,NEGATIVE_BINOMIAL_MAE,NEGATIVE_BINOMIAL_R2,NEGATIVE_BINOMIAL_LLF,NEGATIVE_BINOMIAL_AIC,NEGATIVE_BINOMIAL_BIC,ZK_HURDLE_POISSON_MSE,ZK_HURDLE_POISSON_MAE,ZK_HURDLE_POISSON_R2,ZK_HURDLE_POISSON_LLF,ZK_HURDLE_POISSON_AIC,ZK_HURDLE_POISSON_BIC,ZINB_MSE,ZINB_MAE,ZINB_R2,ZINB_LLF,ZINB_AIC,ZINB_BIC,ZIP_MSE,ZIP_MAE,ZIP_R2,ZIP_LLF,ZIP_AIC,ZIP_BIC,ZKINB_MSE,ZKINB_MAE,ZKINB_R2,ZKINB_LLF,ZKINB_AIC,ZKINB_BIC,ZKIP_MSE,ZKIP_MAE,ZKIP_R2,ZKIP_LLF,ZKIP_AIC,ZKIP_BIC
155,0.0,-2.0,2.0,0.5476190476190477,0.13333333333333333,0.319047619047619,2.1809523809523808,3.868115158330262,18,0.37214759295354827,0.4883749620668545,0.06146034245276285,True,True,19.11255612324872,2.6280164562768906,-0.014034968450141516,-658.9582637594401,1321.9165275188802,1328.6107425803152,19.16364044931067,2.611555857466868,-0.016745296290775702,-383.70193523141995,773.4038704628399,783.4451930549923,19.10861448980581,2.8653113286520693,-0.013825841313082954,-323.3662080325413,654.7324160650826,668.1208461879525,18.757018100706315,2.6026799851901115,0.004828441820401208,-354.7114181254149,719.4228362508298,736.1583739044172,18.835611476896098,2.584545015756986,0.0006585949809168046,-383.09642037714525,774.1928407542905,787.5812708771604,18.69770712143726,2.5827578059910326,0.00797524262527538,-316.8316258135272,647.6632516270544,671.0930043420766,64.65314792235424,4.863060559954972,-2.4302346787564555,-349.25701607006255,710.5140321401251,730.59667732443
156,0.0,-1.0,-2.0,0.7333333333333333,0.24761904761904763,0.01904761904761909,0.7619047619047619,1.294255319862186,3,0.635681018914552,0.6060501818927395,0.044849198457552815,True,True,1.5530163690055838,1.0816779584988396,-0.000830025375545107,-296.5950313787623,597.1900627575246,603.8842778189596,1.5518344761019058,1.0811227906666805,-6.83631494498016e-05,-235.7747643923911,477.5495287847822,487.5908513769346,1.43329984983626e+66,1.2619648920263017e+32,-9.236795913496464e+65,-135.80336673421232,279.60673346842464,292.9951635912945,1.5515587710209953,1.0810122123064898,0.00010931297079630475,-208.11817732567553,426.23635465135106,442.9718923049384,1.5515883377935917,1.0810226677266295,9.025888073088684e-05,-203.24819581184357,414.49639162368715,427.884821746557,1.4927328761338146,1.050639064087804,0.03801923011505315,-133.45990798442108,280.91981596884216,304.34956868386445,1.561489116649805,1.0849985722871294,-0.006290225544070216,-135.98645530145126,283.9729106029025,304.0555557872073
157,0.0,-1.0,-1.0,0.6571428571428571,0.2761904761904762,0.06666666666666665,0.9095238095238095,1.3328405332185103,4,0.9541992365934547,0.5279270426713576,0.05633372054743797,True,True,1.6038798984541411,1.138139132468331,-0.0017292911927322407,-314.60031653922965,633.2006330784593,639.8948481398943,1.6010953773912502,1.1349495744763065,9.826750780539406e-06,-269.6852565288142,545.3705130576284,555.4118356497808,1.6060478841842512,1.1391789821854614,-0.0030833419610174495,-176.473560037122,360.947120074244,374.3355501971139,1.6076409733726718,1.143895279619289,-0.004078331738657015,-243.46732016070126,496.9346403214025,513.6701779749899,1.6074380097981384,1.1433358288842388,-0.003951567535270373,-238.80970104892947,485.61940209785894,499.0078322207288,1.4741151293038526,1.0366384393070958,0.07931740709683044,-166.91432027214702,347.82864054429405,371.25839325931634,1.6181316549175015,1.1466203623431301,-0.01063045761676018,-176.56791805404202,365.13583610808405,385.21848129238884
158,0.0,-1.0,0.0,0.6571428571428571,0.26666666666666666,0.0761904761904762,0.8904761904761904,1.3169505016637142,4,0.9396425550078548,0.5345125289073903,0.054981258042402746,True,True,1.7361375012463567,1.1272643067416572,-0.00815210840171221,-311.0773924513337,626.1547849026674,632.8489999641024,1.7376471659470272,1.1272595970175594,-0.009028750747072545,-267.2671024454331,540.5342048908662,550.5755274830186,1.7359274581996027,1.1275902256180734,-0.008030139179638462,-179.52346125661165,367.0469225132233,380.43535263609317,1.7226652634610735,1.1259836211929375,-0.0003289579206173787,-242.95905711075252,495.91811422150505,512.6536518750924,1.723913497949332,1.1263983263404473,-0.001053791195754883,-238.66572800035954,485.3314560007191,498.71988612358894,1.662231069966017,1.057931839759635,0.03476437976021696,-174.37294778514178,362.74589557028355,386.17564828530584,1.7556557338944219,1.133109429013963,-0.019486088217421482,-179.7903822919746,371.5807645839492,391.663409768254
159,0.0,-1.0,1.0,0.6142857142857143,0.28095238095238095,0.10476190476190472,1.019047619047619,1.3901977579948894,6,1.1366632702260409,0.4831195005689308,0.06479642063620691,True,True,2.370839497199798,1.3933225681304953,-0.014142370475199062,-330.1519018061382,664.3038036122764,670.9980186737114,2.376436686698267,1.3959228108515518,-0.016536605526825454,-289.2830156616725,584.566031323345,594.6073539154974,2.7935175200016844,1.5427903873576096,-0.19494570722505533,-204.36098591235864,416.7219718247173,430.11040194758715,2.3883025749417452,1.4031795662243536,-0.02161231817850351,-262.7213566986521,535.4427133973041,552.1782510508915,2.388051482887797,1.402596332426178,-0.02150491188166237,-257.91047130795096,523.8209426159019,537.2093727387718,2.1875851381956717,1.3423682346680854,0.06424590096192728,-197.9749204637415,409.949840927483,433.3795936425053,2.4907895755302105,1.4529750498022802,-0.06545181462794214,-209.59183937775273,431.18367875550547,451.26632393981026
160,0.0,-1.0,2.0,0.5333333333333333,0.23809523809523808,0.2285714285714286,1.8095238095238095,2.921935643734981,13,0.4866656991276025,0.4699978267511949,0.06897247062383584,True,True,7.390621737696655,1.9669600605788087,-0.030787865475289333,-521.0283455474145,1046.056691094829,1052.750906156264,7.437999314422451,1.964971159880549,-0.037395730539669714,-368.59820861118465,743.1964172223693,753.2377398145217,7.076478573455088,1.924808167021089,0.013026440440350395,-278.6634054746549,565.3268109493098,578.7152410721797,7.1529559387233865,1.922703699341318,0.0023599575786997784,-343.40257947999135,696.8051589599827,713.54069661357,7.186853186179244,1.9269039428797217,-0.0023677734012650387,-358.44058202327574,724.8811640465515,738.2695941694213,6.900218075975338,1.8429392938484834,0.037609917773258617,-271.8135489225807,557.6270978451614,581.0568505601836,21.231677582124448,3.3105637646417816,-1.9612333565536195,-308.670144749214,629.340289498428,649.4229346827328
161,0.0,0.0,-1.0,0.580952380952381,0.4,0.01904761904761898,1.2190476190476192,1.4639590575297832,3,1.6080849065464449,0.4036076515324093,0.08160919639957492,True,True,2.0419604154685467,1.3629012374160328,0.06849068679346548,-349.5929536328209,703.1859072656418,709.8801223270768,2.0343040050350885,1.3528251887203318,0.07198341739219327,-315.63118745806116,637.2623749161223,647.3036975082747,9704.350650442544,12.599730994451322,-4425.967800663697,-153.62480824446345,315.2496164889269,328.63804661179677,2.028345462663267,1.3554365236894022,0.07470160804390269,-273.9287705942194,557.8575411884387,574.5930788420261,2.0296086580293555,1.3562908125843969,0.07412535874984338,-265.7659144743683,539.5318289487366,552.9202590716064,2.0118153386446003,1.3365142843003985,0.08224238324953459,-152.6089500374548,319.2179000749096,342.6476527899319,2.1687069062518063,1.4411078740869363,0.010670987799074605,-156.8972185583696,325.7944371167392,345.87708230104397
162,0.0,0.0,1.0,0.5285714285714286,0.4238095238095238,0.047619047619047616,1.3714285714285714,1.5233879571794209,6,1.9813034891375911,0.3526756629885188,0.09460841247292066,True,True,2.201675120088193,1.3569686090403414,-0.022332519646546922,-344.8201014713242,693.6402029426484,700.3344180040834,2.3177163660870344,1.3644592046334472,-0.07621546464715534,-326.8251703473161,659.6503406946322,669.6916632867845,10796.742891640859,28.01004785284658,-5012.392422740825,-164.20827333821956,336.4165466764391,349.804976799309,2.097840948435042,1.2881933005795216,0.02588215533571192,-277.02667591062846,564.0533518212569,580.7888894748443,2.1032003841073172,1.2949135728235732,0.023393538679817194,-269.22635533888155,546.4527106777631,559.841140800633,2.222094538135083,1.4059095194420363,-0.03181413430945712,-160.0350182267394,334.0700364534788,357.4997891685011,2.1754388069993595,1.432393048897543,-0.010149870253084892,-191.84175890034084,395.68351780068167,415.76616298498647
163,0.0,0.0,2.0,0.5095238095238095,0.3952380952380952,0.09523809523809529,1.4619047619047618,1.67188292854837,9,1.6029289319200115,0.35382400494094585,0.09620658953499119,True,True,2.6583443431283182,1.5053265673365372,-0.009923980082518602,-377.09805776580953,758.1961155316191,764.890330593054,2.6979377485055176,1.5087069788724619,-0.02496579723721659,-344.3991094306033,694.7982188612066,704.839541453359,2.603662757641468,1.4952836074251559,0.01084994433207187,-205.67993303673165,419.3598660734633,432.7482961963332,2.589226147913201,1.4719771201034169,0.016334515355896695,-302.40936538704455,614.8187307740891,631.5542684276764,2.593116878673639,1.4745149746434854,0.014856398984265273,-295.95140060663186,599.9028012132637,613.2912313361336,2.598841161268347,1.4644258579015614,0.012681703190581484,-206.17371416218734,426.3474283243747,449.77718103939696,4.276142344119392,1.789571756064061,-0.6245369817253916,-229.8923932886511,471.7847865773022,491.867431761607
164,0.0,1.0,2.0,0.47619047619047616,0.5047619047619047,0.01904761904761909,1.5333333333333334,1.4904266539636544,3,3.4171225467470276,0.2817706513387867,0.11410043920155967,True,True,2.242969913938011,1.4266680488319745,0.0299505417855791,-359.7467677817905,723.493535563581,730.187750625016,2.284678641328891,1.4238314440271245,0.01191216857472277,-348.8752685418401,703.7505370836802,713.7918596758326,2.204367144836474,1.407062769322027,0.04664563654357201,-141.63735380071384,291.2747076014277,304.66313772429754,2.2149775574786603,1.4164593490957356,0.0420567987838566,-300.85941162867016,611.7188232573403,628.4543609109277,2.2082805870281264,1.415717509804117,0.04495313391383282,-290.36906434128434,588.7381286825687,602.1265588054385,2.2848993718392054,1.418458276266649,0.011816706076268613,-141.29241720532158,296.58483441064317,320.01458712566546,2.7548733378132795,1.5692445217072475,-0.19143969439305697,-154.15530086434416,320.3106017286883,340.3932469129931
165,1.0,-2.0,-2.0,0.8571428571428571,0.12380952380952381,0.01904761904761909,0.3904761904761905,0.9927511249457801,3,0.2562210334780976,0.7888184385815441,0.021016915063689065,True,True,0.5319486414223037,0.525577982438579,-0.12647947595311315,-202.34043172322885,408.6808634464577,415.3750785078926,0.5274491284142194,0.5216312218792203,-0.11695109546540539,-145.38677250195357,296.77354500390715,306.81486759605957,2.909099192416086e+77,5.685402261124946e+37,-6.160445348645826e+77,-96.32540085110672,200.65080170221344,214.0392318250833,0.5312748606277998,0.5253893375191915,-0.12505264603534005,-131.08830390163803,272.17660780327606,288.9121454568634,0.5313585522730279,0.5254354440249306,-0.12522987540170538,-128.908309453273,265.816618906546,279.2050490294159,0.5322032365604117,0.5257958848106933,-0.12701861859851826,-96.4743357809202,206.9486715618404,230.3784242768627,0.5223910885563116,0.5131093528959048,-0.10623995223689442,-97.8848716750589,207.7697433501178,227.85238853442263
166,1.0,-2.0,-1.0,0.8809523809523809,0.09047619047619047,0.028571428571428595,0.3,0.8697467045890664,3,0.19716981132075465,0.8333048701536281,0.01582566560546723,True,True,0.8918733438055758,0.5660732549253497,0.0006675771441190248,-172.74474108017333,349.48948216034665,356.1836972217816,0.8907876645323454,0.5624058525556394,0.0018840665773969256,-122.76824220106369,251.53648440212737,261.5778069942798,2.1226427095042794e+66,2.171826876761658e+32,-2.3783934080764507e+66,-90.26245029189872,188.52490058379743,201.9133307066673,0.8965138713060984,0.5773538510056636,-0.0045320732576286105,-114.05002169473451,238.10004338946902,254.83558104305638,0.8954706022988063,0.5749725283221536,-0.003363103972932713,-112.82591934134365,233.6518386826873,247.04026880555716,0.8578571102670766,0.5372816131007423,0.038782322151982185,-84.95695541715048,183.91391083430096,207.34366354932325,0.8938329415769736,0.5698312451693532,-0.0015281265421891455,-90.44302199735993,192.88604399471987,212.9686891790247
167,1.0,-2.0,0.0,0.8523809523809524,0.09523809523809523,0.05238095238095242,0.35714285714285715,0.9182214077535272,4,0.2624573035965442,0.7981592525661462,0.01909789040636637,True,True,0.8258911616523412,0.5906855799418136,-0.00915951265409043,-189.61535142910583,383.23070285821166,389.9249179196466,0.8306949703576415,0.5923792737031184,-0.015029304555272072,-142.67781642119448,291.35563284238896,301.3969554345414,0.9668570275960566,0.6672545291196832,-0.18140623374989606,-114.06640282374241,236.13280564748482,249.52123577035468,0.8250180494278748,0.590885541014365,-0.008092653547411066,-132.64234974340266,275.2846994868053,292.0202371403927,0.8250786355374032,0.590863822293868,-0.008166683942218755,-131.24059885733016,270.4811977146603,283.8696278375302,0.83274559653278,0.6120199577471189,-0.01753497238128232,-110.15831645799585,234.3166329159917,257.746385631014,0.8200068841125105,0.5917146254583948,-0.0019694918255146465,-115.60090496263922,243.20180992527844,263.28445510958323
168,1.0,-2.0,1.0,0.7571428571428571,0.1380952380952381,0.10476190476190478,0.6142857142857143,1.233032483181052,6,0.416459393051125,0.6856310651344393,0.03447886247061682,True,True,1.6212298319345175,0.8573816012520333,-0.017587108769437476,-260.3247156184903,524.6494312369806,531.3436462984156,1.7560147363544387,0.8867947459182607,-0.10218670007523833,-205.42260438564176,416.8452087712835,426.88653136343595,1.688503856839791,0.9880329779240098,-0.05981257190254197,-167.06080392906648,342.12160785813296,355.5100379810028,1.5441904395454218,0.8567675734451772,0.03076772101372227,-183.66985176210625,377.3397035242125,394.07524117779985,1.5511284048963414,0.8620768777848761,0.02641301203716684,-182.82086681939916,373.6417336387983,387.0301637616682,1.531442083947473,0.82655783083314,0.038769401009335236,-155.66056677575756,325.3211335515151,348.7508862665374,1.9429618746383268,1.0986537840339516,-0.21952663189232413,-177.52082442477752,367.04164884955503,387.1242940338598
169,1.0,-2.0,2.0,0.6571428571428571,0.1380952380952381,0.20476190476190476,1.4095238095238096,2.6635776138817544,14,0.34946609871906453,0.5684919501059116,0.054017749658717695,True,True,5.359974935476969,1.7146428180095392,0.0024860541916311707,-485.2436826157479,974.4873652314958,981.1815802929308,5.610781061840897,1.7095005533710195,-0.044190023915799514,-306.3883436119644,618.7766872239288,628.8180098160811,5.564588684336296,1.8922981102658032,-0.035593427606010364,-252.15657202135657,512.3131440427131,525.701574165583,5.078267929386845,1.6663332910194524,0.05491291636721263,-282.3613515180191,574.7227030360382,591.4582406896255,5.098588340370595,1.6649527623266882,0.051131202164281464,-291.8459772171799,591.6919544343598,605.0803845572296,4.809215324829953,1.5977768783216568,0.10498474103660949,-247.74646996703743,509.49293993407485,532.9226926490971,32.32318553548973,3.979021646385612,-5.015481179061363,-271.5226322032455,555.045264406491,575.1279095907959
170,1.0,-1.0,-1.0,0.7619047619047619,0.21904761904761905,0.01904761904761909,0.680952380952381,1.2443630017073906,4,0.5345281244293696,0.6446031534026715,0.039272625684842445,True,True,1.4254062030237884,1.0038199269728985,0.04706254172229396,-278.5659265883592,561.1318531767184,567.8260682381534,1.4164372270421608,1.0017867026288574,0.05305863824352064,-217.09958030783227,440.19916061566454,450.24048320781696,1.4379314935031304,1.0177019068660709,0.0386889157002841,-126.19094808058361,260.3818961611672,273.7703262840371,1.4312120777959487,1.0037912860481524,0.043181096884517434,-189.84139331244137,389.68278662488274,406.4183242784701,1.4305325375638294,1.0037389209856429,0.04363539499281788,-185.38981855240525,378.7796371048105,392.16806722768035,1.4416721395468282,0.975764359847968,0.036188153653903155,-125.42033091923463,264.84066183846926,288.27041455349155,1.4738611672380924,1.0200451087938387,0.01466858248361258,-129.2543169317678,270.5086338635356,290.5912790478404
171,1.0,-1.0,0.0,0.7571428571428571,0.20952380952380953,0.033333333333333354,0.6619047619047619,1.2198424050993848,3,0.5303380009403504,0.6507598569254107,0.038113653760666735,True,True,1.4171790888199538,0.9273614140298754,-0.027768879885542663,-259.6430712272345,523.286142454469,529.980357515904,1.4150760070762924,0.9269277910040734,-0.02624367958796392,-212.2943790978797,430.5887581957594,440.6300807879118,5.087054359963682e+63,7.518166413549163e+30,-3.689241679264556e+63,-127.47179288652251,262.943585773045,276.3320158959149,1.3806512334196597,0.9175970560988845,-0.0012780903124043341,-185.6633304971502,381.3266609943004,398.0621986478878,1.382005588110125,0.91808601040121,-0.0022602975818795112,-182.02425975757393,372.04851951514786,385.4369496380177,1.4372752196858085,0.9322226514626573,-0.04234302797520373,-127.6996329934326,269.3992659868652,292.8290187018875,1.595758869174,1.0207196698289345,-0.15727879311571313,-133.43455751695757,278.86911503391514,298.95176021821993
172,1.0,-1.0,1.0,0.780952380952381,0.1380952380952381,0.08095238095238094,0.5333333333333333,1.0898985218261321,5,0.43456790123456795,0.7061042797632234,0.02988280021571917,True,True,0.9894112847051997,0.7347051856299751,0.1138620736275856,-236.28480326010413,476.56960652020825,483.2638215816432,0.9649312808238701,0.7221549901946844,0.1357868891338626,-190.07142002267437,386.14284004534875,396.1841626375012,1.0871467998307094,0.8460223523004825,0.026328054110046017,-140.49809282336457,288.99618564672915,302.384615769599,1.0334572205702335,0.7496001889840522,0.07441359059941499,-168.89296039147217,347.78592078294434,364.5214584365317,1.028634996933414,0.7480219085883495,0.078732477315275,-166.66206318082178,341.32412636164355,354.7125564845134,1.106439325862468,0.7648179497576755,0.009049254811367757,-135.20198971205295,284.4039794241059,307.8337321391282,0.9369177698092827,0.716272913514032,0.16087638926855508,-148.36198672100738,308.72397344201477,328.80661862631956
173,1.0,-1.0,2.0,0.7571428571428571,0.17142857142857143,0.07142857142857145,0.7428571428571429,1.4609990121370657,8,0.39653101319113115,0.6580097794785709,0.04033598851157811,True,True,4.136166198452127,1.3020994539971733,0.01949292611834641,-298.0418317592081,600.0836635184162,606.7778785798512,4.103029363120279,1.2828166222632926,0.02734824427772964,-221.42978378870794,448.8595675774159,458.9008901695683,4.09102853051038,1.340841370941185,0.030193125431412393,-157.1357230625787,322.2714461251574,335.6598762480273,4.101549844587822,1.2977687880379576,0.027698974475069416,-195.9384901050301,401.8769802100602,418.61251786364755,4.103389172544389,1.2974044467196937,0.02726294894174408,-193.53353269969432,395.06706539938864,408.4554955222585,4.038585564157711,1.2866750193096084,0.04262509673454151,-153.46967483773335,320.9393496754667,344.369102390489,6.541961812301373,1.9600827945119887,-0.5508177201451934,-172.53678190248593,357.07356380497185,377.15620898927665
174,1.0,0.0,1.0,0.7,0.2857142857142857,0.014285714285714346,0.8714285714285714,1.3546456861721943,3,0.7880438968040047,0.5560721251641836,0.05272217264798734,True,True,1.85525445837297,1.1896287914460173,0.08166945045092533,-296.94705858607466,597.8941171721493,604.5883322335843,2.123601950611219,1.1766378894425769,-0.0511596064501878,-250.22006741077766,506.4401348215553,516.4814574137077,1.7374597167186299,1.1656821765422825,0.13997655185645919,-122.2425268187955,252.485053637591,265.8734837604609,1.767477368550764,1.1847664458825695,0.12511814438638547,-212.4815977355941,434.9631954711882,451.6987331247756,1.7707703091471692,1.1845942469948305,0.12348817501270659,-206.78146163197962,421.56292326395925,434.9513533868291,1.8653004870640082,1.1573931531305588,0.07669677675272146,-115.65826904920507,245.31653809841015,268.74629081343244,2.044320078159203,1.297484654803922,-0.011915951667657243,-133.3474854457898,278.6949708915796,298.7776160758844
175,1.0,0.0,2.0,0.6619047619047619,0.3142857142857143,0.023809523809523836,0.9809523809523809,1.4038971893610086,4,0.972012055455093,0.5075260034763717,0.06106601839767799,True,True,1.7218595038339797,1.1503003767080335,-0.1367725145533647,-317.3593712283047,638.7187424566094,645.4129575180444,1.9790432594919312,1.1694835554753895,-0.30656536000363843,-273.5439594105959,553.0879188211918,563.1292414133442,1.4958329896145062,1.1156485586596303,0.012450304354267083,-145.1635873181638,298.3271746363276,311.71560475919745,1.51775967332478,1.1182030886370449,-0.0020257033116566348,-234.71494115783227,479.42988231566454,496.1654199692519,1.5249492193084964,1.119557098492229,-0.006772245203261695,-228.3361855104299,464.6723710208598,478.0608011437297,2.183863825519549,1.2137017073588818,-0.44178800119882156,-142.87393553081807,299.74787106163615,323.17762377665844,1.8054765409875357,1.2358952494642332,-0.19197652473706395,-154.27249046305843,320.54498092611686,340.62762611042166
176,2.0,-2.0,0.0,0.861904761904762,0.10952380952380952,0.028571428571428525,0.3619047619047619,0.9496794676967464,4,0.24255254169178223,0.8013337098773817,0.019373647143602325,True,True,0.5588096555717782,0.4758482591810156,0.002125615050395546,-191.03521186250538,386.07042372501076,392.7646387864457,0.560987713799742,0.464300822268184,-0.0017637746423970757,-138.19849412238383,282.39698824476767,292.4383108369201,0.5584478641840535,0.47538659402147193,0.0027716710999038385,-99.1660997025038,206.3321994050076,219.72062952787746,0.5753790643974596,0.5134044469384538,-0.027462614995464207,-125.05763886495646,260.1152777299129,276.8508153835003,0.5714954361115834,0.5048231488510433,-0.02052756448497073,-123.4291621947697,254.8583243895394,268.24675451240927,0.6560533086522615,0.4679612331575332,-0.17152376545046755,-80.49466672574485,174.9893334514897,198.419086166512,0.6300022729638237,0.5446938223580717,-0.1250040588639716,-98.26517098945159,208.53034197890318,228.612987163208
177,2.0,-2.0,2.0,0.8476190476190476,0.1,0.05238095238095239,0.49047619047619045,1.2986576661615468,9,0.20113690997792028,0.780038262980979,0.02465813102179546,True,True,1.4424232644479003,0.8280027206227931,0.01991205083231351,-244.1164912806951,492.2329825613902,498.92719762282513,1.490196811164765,0.8462566001627649,-0.012548793761814947,-157.56984470730302,321.13968941460604,331.18101200675846,20.78740700192371,2.67139327208355,-13.124485925306773,-120.51013324243108,249.02026648486216,262.40869660773205,1.436931152607917,0.8285586531673207,0.023643793631060728,-143.80065203431974,297.6013040686395,314.33684172222684,1.437430160056498,0.8283405336008391,0.023304731443869353,-142.78696693522926,293.5739338704585,306.9623639933284,1.5586402638237078,1.0231271541692197,-0.05905428546028291,-113.179008739355,240.35801747871,263.7877701937323,964.6938271072887,11.582977043310894,-654.483600332945,-128.88446521494208,269.76893042988416,289.85157561418896
178,2.0,-1.0,2.0,0.861904761904762,0.11904761904761904,0.019047619047619008,0.38095238095238093,0.9819515027242628,4,0.24880952380952379,0.7936934270818494,0.020459750166604153,True,True,1.3789716143449193,0.7797529432643769,-5.999428720970812e-05,-196.88599073199157,397.77198146398314,404.46619652541807,1.3852072485653895,0.7846250995333737,-0.004582210885455629,-140.80308694502145,287.6061738900429,297.6474964821953,1.3825256730416597,0.7808628236150088,-0.002637474405716045,-89.95908978651734,187.91817957303468,201.30660969590454,1.3735761165998168,0.787456790230546,0.0038529371959428182,-123.52569856744074,257.0513971348815,273.78693478846884,1.3740750098120964,0.7862298576914717,0.0034911290645555093,-121.22182964708932,250.44365929417864,263.8320894170485,1.435800372873089,0.7772847388457832,-0.041273437216583275,-83.73736350034048,181.47472700068096,204.90447971570325,1.4230131370964,0.8022494238195877,-0.03199985768473801,-91.67241046925373,195.34482093850747,215.4274661228123
179,-2.0,-2.0,-2.0,0.7714285714285715,0.13333333333333333,0.0952380952380952,0.5238095238095238,1.0544527422102878,4,0.4665781074149927,0.7038571899446036,0.029292893721869287,True,True,0.9337641235265209,0.6925036949400916,0.04933516835535201,-223.80600803574515,451.6120160714903,458.30623113292523,0.9308203564290537,0.6873896357589693,0.05233221630526219,-188.59051451468693,383.18102902937386,393.2223516215263,0.9257618553594495,0.68899792491471,0.05748227395531158,-149.40624076861383,306.81248153722765,320.2009116600975,0.9389892974233314,0.692954779303708,0.04401542117534152,-175.68604416536573,361.37208833073146,378.1076259843188,0.9384466373583273,0.6926651822342846,0.04456790314197445,-174.05029067523333,356.10058135046665,369.4890114733365,0.952286538271053,0.6954322949408501,0.03047750628512713,-147.62758199332973,309.25516398665945,332.68491670168174,0.9301891410651403,0.7176104687805013,0.052974856381644564,-150.9209474734472,313.8418949468944,333.9245401311992
180,-2.0,-2.0,-1.0,0.6476190476190476,0.1619047619047619,0.19047619047619044,0.719047619047619,1.1248047348324424,4,0.9467010350239388,0.5857101723269842,0.04264069241153963,True,True,1.1854208409396554,0.8752849361186517,0.04742968138777692,-252.976945602409,509.953891204818,516.648106266253,1.2570768394513296,0.8700675104942874,-0.010151031701961077,-234.24257537392265,474.4851507478453,484.5264733399977,1.199226590505345,0.8736277663555223,0.03633577548677647,-198.8104670226735,405.620934045347,419.00936416821685,1.2139777082541543,0.8745929161608318,0.02448219872434032,-225.21575798585837,460.43151597171675,477.1670536253041,1.206626112876503,0.8705640776132885,0.030389730724238784,-224.38748040205752,456.77496080411504,470.1633909269849,1.271814835077519,0.8684956800638872,-0.021994063901577654,-192.8687843299938,399.7375686599876,423.16732137500986,1.1957824772325447,0.8989028031309606,0.039103366509562365,-201.89169375447796,415.7833875089559,435.8660326932607
181,-2.0,-2.0,0.0,0.5095238095238095,0.1761904761904762,0.3142857142857143,1.138095238095238,1.4979974481028564,8,1.171226569658726,0.4515141976801473,0.07264001769685936,True,True,1.8274068680492908,1.0919662854384367,-0.06023892494801619,-308.5337839368401,621.0675678736802,627.7617829351152,1.8714105958392102,1.0986908382277312,-0.08576934505390743,-293.6229835127549,593.2459670255098,603.2872896176622,1.9243139782432606,1.1053868099032989,-0.11646323499537359,-271.1420535611031,550.2841071222063,563.6725372450761,1.8575104666637945,1.0971214877204014,-0.07770466155552858,-284.5256171673728,579.0512343347456,595.7867719883329,1.8774274431254097,1.0997435155502266,-0.0892602456353997,-283.10754484908347,574.2150896981669,587.6035198210368,1.8709853285037057,1.0984875056793226,-0.08552261019124807,-269.29115346932406,552.5823069386481,576.0120596536703,1.9393242676810174,1.1109966052952522,-0.12517201978484627,-269.94058076580563,551.8811615316113,571.9638067159161
182,-2.0,-2.0,1.0,0.2857142857142857,0.19523809523809524,0.5190476190476191,2.933333333333333,4.098702482672693,18,0.620541369526877,0.3385885193897593,0.0836220434951663,False,True,7.204055513333765,1.921576729000085,0.03005519093759268,-541.7622346556029,1087.5244693112058,1094.2186843726408,7.418360099108846,1.9363814401352224,0.0012014959395348912,-438.56037565794634,883.1207513158927,893.162073908045,8.21087502946572,1.985041809283802,-0.10550169941776777,-419.6039145506306,847.2078291012612,860.596259224131,7.081545127774734,1.9105607041472714,0.04654983236689314,-426.9095503715039,863.8191007430078,880.5546383965951,6.964125997249048,1.9035840226629221,0.06235899373818121,-457.6451547643623,923.2903095287246,936.6787396515945,6.813085140696373,1.8887166251882106,0.08269494124697696,-403.74685648721015,821.4937129744203,844.9234656894425,9.576707289635168,2.067248964275893,-0.28939560589160496,-420.35609128991626,852.7121825798325,872.7948277641374
183,-2.0,-2.0,2.0,0.2523809523809524,0.1523809523809524,0.5952380952380952,7.004761904761905,10.301436523157685,35,0.4950489052648977,0.2604013199808299,0.06529857551114751,False,True,64.21268194849817,5.296236048880462,0.1165628752102591,-1150.7763420578576,2305.5526841157152,2312.24689917715,75.23598175851839,5.444051533407787,-0.035095519897272,-586.1371477623516,1178.2742955247031,1188.3156181168556,87.07405667621539,5.7068712073813606,-0.19796357883808646,-545.1412406669903,1098.2824813339805,1111.6709114568505,69.75005985726729,5.3894737935342425,0.04037971216279779,-583.2375821117471,1176.4751642234942,1193.2107018770814,69.09601165522304,5.3702430258962615,0.04937809761493184,-722.6920875836312,1453.3841751672624,1466.7726052901323,65.75470477681503,5.338979400936099,0.09534774803489832,-513.4963231425496,1040.9926462850992,1064.4223990001215,117.17152386166059,6.264043707904168,-0.6120440854752207,-549.7103541962198,1111.4207083924396,1131.5033535767443
