,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
0,-2.0,2.0,-2.0,0.11428571428571428,0.8714285714285714,0.014285714285714235,2.742857142857143,2.2112080394636817,9
1,-2.0,2.0,-1.0,0.17142857142857143,0.8142857142857143,0.014285714285714235,2.742857142857143,2.2112080394636817,9
2,-2.0,2.0,0.0,0.17142857142857143,0.7857142857142857,0.042857142857142816,2.742857142857143,2.2112080394636817,9
3,-1.0,2.0,-2.0,0.24285714285714285,0.7428571428571429,0.014285714285714235,1.8142857142857143,1.5160289196780539,6
4,-1.0,2.0,-1.0,0.2571428571428571,0.7142857142857143,0.02857142857142858,1.8142857142857143,1.5160289196780539,6
5,-1.0,2.0,0.0,0.2714285714285714,0.7285714285714285,1.1102230246251565e-16,1.8142857142857143,1.5160289196780539,6
6,-1.0,2.0,2.0,0.2571428571428571,0.7285714285714285,0.014285714285714346,2.142857142857143,1.3328156344851114,3
7,0.0,1.0,1.0,0.4857142857142857,0.5142857142857142,0.0,1.3285714285714285,1.4716788064373183,3
8,0.0,1.0,2.0,0.5,0.4714285714285714,0.02857142857142858,1.3285714285714285,1.4716788064373183,3
9,0.0,2.0,-2.0,0.6,0.4,0.0,1.3285714285714285,1.4716788064373183,3
10,0.0,2.0,-1.0,0.44285714285714284,0.5571428571428572,0.0,1.3285714285714285,1.4716788064373183,3
11,0.0,2.0,0.0,0.5428571428571428,0.45714285714285713,5.551115123125783e-17,1.3285714285714285,1.4716788064373183,3
12,0.0,2.0,1.0,0.5142857142857142,0.4857142857142857,5.551115123125783e-17,1.3285714285714285,1.4716788064373183,3
13,0.0,2.0,2.0,0.35714285714285715,0.6,0.042857142857142816,1.3285714285714285,1.4716788064373183,3
14,1.0,0.0,-2.0,0.7,0.2857142857142857,0.014285714285714346,0.7,1.2435340009803522,5
15,1.0,0.0,0.0,0.7285714285714285,0.24285714285714285,0.02857142857142861,0.9571428571428572,1.3666388928147908,3
16,1.0,0.0,2.0,0.8,0.18571428571428572,0.014285714285714235,1.2142857142857142,1.4535599192752242,4
17,1.0,1.0,-2.0,0.6142857142857143,0.38571428571428573,0.0,1.2142857142857142,1.4535599192752242,4
18,1.0,1.0,-1.0,0.6,0.4,0.0,1.2142857142857142,1.4535599192752242,4
19,1.0,1.0,0.0,0.6857142857142857,0.3,0.01428571428571429,1.2142857142857142,1.4535599192752242,4
20,1.0,1.0,1.0,0.5428571428571428,0.45714285714285713,5.551115123125783e-17,1.2142857142857142,1.4535599192752242,4
21,1.0,1.0,2.0,0.6285714285714286,0.35714285714285715,0.01428571428571429,1.2142857142857142,1.4535599192752242,4
22,1.0,2.0,-2.0,0.8142857142857143,0.18571428571428572,0.0,1.2142857142857142,1.4535599192752242,4
23,1.0,2.0,-1.0,0.6142857142857143,0.38571428571428573,0.0,1.2142857142857142,1.4535599192752242,4
24,1.0,2.0,0.0,0.6857142857142857,0.3142857142857143,0.0,1.2142857142857142,1.4535599192752242,4
25,1.0,2.0,1.0,0.6285714285714286,0.37142857142857144,0.0,1.2142857142857142,1.4535599192752242,4
26,1.0,2.0,2.0,0.7142857142857143,0.2857142857142857,0.0,1.2142857142857142,1.4535599192752242,4
27,2.0,-2.0,0.0,0.8571428571428571,0.02857142857142857,0.11428571428571434,0.2857142857142857,0.8190283593479222,4
28,2.0,-1.0,-2.0,0.7571428571428571,0.21428571428571427,0.02857142857142861,0.38571428571428573,1.1953152169653418,7
29,2.0,-1.0,0.0,0.8142857142857143,0.15714285714285714,0.02857142857142858,0.3,0.8226855986358937,4
30,2.0,-1.0,1.0,0.8714285714285714,0.12857142857142856,0.0,0.3,0.8226855986358937,4
31,2.0,-1.0,2.0,0.8285714285714286,0.17142857142857143,0.0,0.3,0.8226855986358937,4
32,2.0,0.0,-2.0,0.8428571428571429,0.14285714285714285,0.01428571428571429,0.3,0.8226855986358937,4
33,2.0,0.0,-1.0,0.8714285714285714,0.12857142857142856,0.0,0.3,0.8226855986358937,4
34,2.0,0.0,0.0,0.8285714285714286,0.17142857142857143,0.0,0.3,0.8226855986358937,4
35,2.0,0.0,1.0,0.7857142857142857,0.18571428571428572,0.02857142857142858,0.3,0.8226855986358937,4
36,2.0,1.0,-2.0,0.8571428571428571,0.14285714285714285,5.551115123125783e-17,0.5142857142857142,1.1388127194310256,4
37,2.0,1.0,-1.0,0.9,0.1,0.0,0.5142857142857142,1.1388127194310256,4
38,2.0,1.0,0.0,0.8428571428571429,0.14285714285714285,0.01428571428571429,0.5142857142857142,1.1388127194310256,4
39,2.0,1.0,1.0,0.8428571428571429,0.15714285714285714,0.0,0.5142857142857142,1.1388127194310256,4
40,2.0,1.0,2.0,0.8571428571428571,0.14285714285714285,5.551115123125783e-17,0.5142857142857142,1.1388127194310256,4
41,2.0,2.0,-2.0,0.8714285714285714,0.12857142857142856,0.0,0.5142857142857142,1.1388127194310256,4
42,2.0,2.0,-1.0,0.9428571428571428,0.05714285714285714,2.0816681711721685e-17,0.5142857142857142,1.1388127194310256,4
43,2.0,2.0,0.0,0.8714285714285714,0.12857142857142856,0.0,0.5142857142857142,1.1388127194310256,4
44,2.0,2.0,1.0,0.8142857142857143,0.18571428571428572,0.0,0.5142857142857142,1.1388127194310256,4
45,2.0,2.0,2.0,0.9,0.1,0.0,0.5142857142857142,1.1388127194310256,4
