,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique,r_hat,p0_nb,pk_nb,zero_inflated,k_inflated,POISSON_MSE,POISSON_MAE,POISSON_R2,POISSON_LLF,POISSON_AIC,POISSON_BIC,NEGATIVE_BINOMIAL_MSE,NEGATIVE_BINOMIAL_MAE,NEGATIVE_BINOMIAL_R2,NEGATIVE_BINOMIAL_LLF,NEGATIVE_BINOMIAL_AIC,NEGATIVE_BINOMIAL_BIC,ZK_HURDLE_POISSON_MSE,ZK_HURDLE_POISSON_MAE,ZK_HURDLE_POISSON_R2,ZK_HURDLE_POISSON_LLF,ZK_HURDLE_POISSON_AIC,ZK_HURDLE_POISSON_BIC,ZK_HURDLE_NB_MSE,ZK_HURDLE_NB_MAE,ZK_HURDLE_NB_R2,ZK_HURDLE_NB_LLF,ZK_HURDLE_NB_AIC,ZK_HURDLE_NB_BIC,ZINB_MSE,ZINB_MAE,ZINB_R2,ZINB_LLF,ZINB_AIC,ZINB_BIC,ZIP_MSE,ZIP_MAE,ZIP_R2,ZIP_LLF,ZIP_AIC,ZIP_BIC,ZKINB_MSE,ZKINB_MAE,ZKINB_R2,ZKINB_LLF,ZKINB_AIC,ZKINB_BIC,ZKIP_MSE,ZKIP_MAE,ZKIP_R2,ZKIP_LLF,ZKIP_AIC,ZKIP_BIC
1033,1.0,-1.0,1.0,0.6523809523809524,0.20476190476190476,0.14285714285714285,0.819047619047619,1.239547319601067,5,0.9350585559427017,0.5552979140021604,0.05003619841306963,True,True,1.3820807864539273,0.9229702395370716,-0.1057738413943905,-268.60435061970156,541.2087012394031,547.9029163008381,1.5170927829369192,0.9332755791494127,-0.21379410724901637,-245.93686956757296,497.8737391351459,507.91506172729834,1.323117320312916,0.90158750860289,-0.058598409179634325,-182.99830423975084,373.9966084795017,387.38503860237154,1.3232913287255972,0.9015243670159699,-0.05873762965995022,-195.2588926265057,400.5177852530114,417.2533229065988,1.3254908769852523,0.887927244721626,-0.060497442076307806,-206.2266877941707,422.4533755883414,439.18891324192873,1.3253437974262647,0.8887605699623846,-0.06037976680686907,-202.5360081438069,413.0720162876138,426.46044641048366,1.323987421822541,0.8841024124567083,-0.05929455914288617,-167.16212790070622,348.32425580141245,371.75400851643474,1.365700996637532,0.9691785745823239,-0.0926687152078236,-191.61552274405253,395.23104548810505,415.31369067240985
1034,1.0,-1.0,2.0,0.6523809523809524,0.24285714285714285,0.10476190476190475,1.0142857142857142,1.5011273958750524,7,0.8302617891816921,0.5154293749249063,0.061430518471889,True,True,2.925416794508409,1.317512080706027,0.03659635568718056,-316.9052239508182,637.8104479016364,644.5046629630714,3.1437041640883954,1.3354258451498628,-0.03529044271897863,-272.24171504952034,550.4834300990407,560.524752691193,2.843649457252273,1.323066602211349,0.06352412572193011,-187.828539328785,383.65707865757,397.0455087804399,2.8435737603528204,1.3223924567778291,0.0635490543642121,-197.0294326156651,404.0588652313302,420.79440288491753,2.850704940121943,1.3143872598590423,0.061200601114501096,-232.38975536035474,474.7795107207095,491.51504837429684,2.8514079321757624,1.3139301214230512,0.060969090477164145,-227.59553792481165,463.1910758496233,476.57950597249317,2.859353738327282,1.3136394839470413,0.05835236296751578,-176.61984970615373,367.23969941230746,390.66945212732975,3.1899503779095926,1.44821500385901,-0.05052033099153097,-213.5839964496884,439.1679928993768,459.2506380836816
1035,1.0,0.0,-2.0,0.7333333333333333,0.24761904761904763,0.01904761904761909,0.7619047619047619,1.294255319862186,3,0.635681018914552,0.6060501818927395,0.044849198457552815,True,True,1.5607985695359876,0.9868406775343187,0.13193707681670552,-267.93680627843685,539.8736125568737,546.5678276183087,1.6009720827526606,0.9731538848663164,0.1095939391447025,-226.76198822324494,459.5239764464899,469.5652990386423,1.5189989406774933,0.9661664432818355,0.15518460453943306,-117.79335364389819,243.58670728779637,256.97513741066626,1.5189989406774933,0.9661664432818355,0.15518460453943306,-119.33853108837775,248.6770621767555,265.41259983034286,1.5090140582396825,0.965576300705374,0.16073785555194797,-189.64292463166444,389.2858492633289,406.02138691691624,1.5111267099420422,0.96650792168871,0.15956287074083053,-184.6779895712961,377.3559791425922,390.7444092654621,1.4837547737129957,0.9561372790176274,0.17478620797340927,-113.16168752565044,240.32337505130087,263.75312776632313,1.760825740488344,1.1531670840567103,0.020688787561412347,-125.02756241655142,262.0551248331028,282.13777001740766
1036,1.0,0.0,-1.0,0.719047619047619,0.2523809523809524,0.02857142857142858,0.7857142857142857,1.300270753654521,3,0.6821590418644797,0.5928918301268316,0.04664334063177768,True,True,1.662845134256152,1.064249903045639,0.07391050691179635,-275.3352609080305,554.670521816061,561.364736877496,1.7152292080472402,1.0683088558026552,0.04473620838953185,-234.47680049249516,474.9536009849903,484.99492357714274,1.5834287706294397,1.0304609270076113,0.11813991734746543,-126.4290315526597,260.8580631053194,274.24649322818925,1.5834287706294397,1.0304609270076113,0.11813991734746543,-128.746797719379,267.493595438758,284.22913309234536,1.5884835565210222,1.0336821748389333,0.11532475193754932,-197.62164131129242,405.24328262258484,421.9788202761722,1.5899291568256722,1.0345983059023238,0.11451965275797937,-192.7002260656339,393.4004521312678,406.78888225413766,1.5899890058970934,1.0315644018496763,0.11448632097315325,-122.97542214166985,259.95084428333973,283.38059699836197,1.8010875331082639,1.1513917002277878,-0.0030809280924739557,-133.03858088456158,278.07716176912317,298.15980695342796
1037,1.0,0.0,0.0,0.6714285714285714,0.2761904761904762,0.05238095238095242,0.8857142857142857,1.332797796300568,4,0.8808200855169388,0.5417331911680322,0.054312459155085556,True,True,1.731452772424421,1.0856707740455993,-0.07849642084264952,-284.9695592812185,573.939118562437,580.633333623872,1.7948351360282193,1.083464546345869,-0.11797636126027222,-254.6170671365893,515.2341342731786,525.275456865331,1.683036602289287,1.0802439794571899,-0.048338701825840324,-140.30957561765598,288.61915123531196,302.0075813581818,1.6830362239764232,1.0802408503398728,-0.04833846618033144,-144.61775048095348,299.23550096190695,315.9710386154943,1.6957864073409061,1.0829037541521,-0.05628036753778387,-213.18985760863544,436.37971521727087,453.1152528708582,1.69535221987529,1.082130826470173,-0.056009918562738514,-207.91456116475499,423.82912232950997,437.21755245237983,1.7003737545955708,1.0806189437284042,-0.05913775855307035,-135.3119470916011,284.6238941832022,308.0536468982245,1.6490326732829743,1.1536231124553222,-0.0271581554592506,-148.11521900074143,308.23043800148287,328.31308318578766
1038,1.0,0.0,1.0,0.719047619047619,0.23333333333333334,0.047619047619047616,0.7619047619047619,1.2718807196624164,4,0.6783305441452403,0.6000553116903865,0.045146572480652396,True,True,1.2310821534577905,0.9016958516037259,0.10358095622005525,-273.800165840762,551.600331681524,558.294546742959,1.285857853724092,0.9133359357764118,0.06369573757954472,-231.95996680772697,469.91993361545394,479.96125620760637,1.2845184349883363,0.9236802286539663,0.06467104248422106,-135.96075587358877,279.92151174717753,293.3099418700474,1.28462835761191,0.9237138944634848,0.06459100173890042,-140.04897933128146,290.0979586625629,306.8334963161503,1.2735143081898332,0.9215762706812349,0.07268375617245137,-196.87086936855138,403.74173873710276,420.4772763906901,1.2701157793390059,0.9206009096039877,0.07515841310266547,-192.35687427216237,392.71374854432474,406.1021786671946,1.259963645321068,0.8998973405460173,0.08255074369825133,-128.06272738061966,270.1254547612393,293.5552074762616,1.3939039807496723,0.9987909384907033,-0.01497862675947026,-140.76257278969464,293.5251455793893,313.6077907636941
1039,1.0,0.0,2.0,0.6761904761904762,0.2761904761904762,0.04761904761904756,0.9047619047619048,1.3661933950946266,5,0.8511749641813607,0.5399007582000825,0.055300504162504274,True,True,1.334917671117372,0.9976749314465472,0.1966691577971238,-294.7257758038538,593.4515516077076,600.1457666691426,1.3373157289131126,0.9522978480130285,0.19522604723653691,-256.87688165573064,519.7537633114613,529.7950859036137,1.3635332717515778,0.9832511807511795,0.17944877405737136,-132.8254399908434,273.6508799816868,287.03931010455665,1.36256965343021,0.983023196693949,0.18002866324036382,-136.1744536469506,282.3489072939012,299.0844449474886,1.3427304679734484,0.9797422074090492,0.19196754899071822,-212.8782155262001,435.7564310524002,452.4919687059876,1.3392612310164032,0.9788344836894941,0.19405527702579006,-207.31783695085682,422.63567390171363,436.0241040245835,1.3696462858900693,0.9803161983007295,0.1757700656976552,-130.37684203610957,274.75368407221913,298.1834367872414,1.5763746869814474,1.1345373943244303,0.05136441570952999,-157.91792236658506,327.8358447331701,347.9184899174749
1040,2.0,-2.0,-2.0,0.8428571428571429,0.10952380952380952,0.047619047619047616,0.3761904761904762,0.9466156093529123,3,0.27220970077925116,0.7895750277825736,0.020223060450370145,True,True,0.4101155397058523,0.4403966428010865,-0.16111005648983046,-190.0805063586347,384.1610127172694,390.8552277787043,0.44640725746461946,0.45382612571526953,-0.26385836611793745,-146.40958775180377,298.81917550360754,308.86049809575997,0.4058205015672137,0.4359042250236322,-0.14895003938987506,-110.1646896867703,228.3293793735406,241.71780949641047,0.4058205015672137,0.4359042250236322,-0.14895003938987506,-114.0276332979692,238.0552665959384,254.79080424952576,0.39949633456431277,0.44267417463966646,-0.1310451974732385,-131.14909273707553,272.29818547415107,289.0337231277384,0.3997176731088278,0.4418084855274709,-0.13167184627106132,-129.67129428858675,267.3425885771735,280.73101870004336,0.4087174676747106,0.4376500403833998,-0.1571518658389226,-100.20247822433205,214.4049564486641,237.8347091636864,0.4104191237332801,0.4737099928762196,-0.16196955688205894,-103.03274855818317,218.06549711636634,238.14814230067117
1041,2.0,-2.0,-1.0,0.8809523809523809,0.06190476190476191,0.05714285714285716,0.24761904761904763,0.7549638272769739,4,0.19021231336752958,0.8533558356811017,0.01275732864926183,True,True,0.4985488593340201,0.40568155625999225,0.09638716477834797,-138.01719154894786,280.0343830978957,286.72859815933066,0.5366862153898376,0.4168147756257006,0.027263740286935456,-110.21176742073138,226.42353484146275,236.46485743361515,0.4905121726436782,0.3980701966926526,0.11095354700966797,-92.36119417620554,192.7223883524111,206.11081847528095,0.4905109784453224,0.3980720987004997,0.11095571147748684,-97.01797660982123,204.03595321964247,220.77149087322982,0.49245579571407,0.4150800021255729,0.10743075737660157,-96.61467251886108,203.22934503772217,219.96488269130953,0.4922093872755883,0.414935158162839,0.10787736922527069,-95.84018558553622,199.68037117107244,213.0688012939423,0.4909828094568409,0.40867711783247923,0.1101005243677754,-81.03291077936782,176.06582155873565,199.49557427375794,0.6807503423365792,0.45150847048948906,-0.2338504750338537,-85.11515602222775,182.2303120444555,202.3129572287603
1042,2.0,-2.0,0.0,0.8714285714285714,0.08095238095238096,0.0476190476190476,0.29523809523809524,0.8406401015654624,4,0.2118559773006555,0.8311826232556683,0.015525491680259136,True,True,0.35284609491721564,0.3707700477353761,-0.09044386449044084,-157.77622205289694,319.5524441057939,326.2466591672288,0.3572392383000253,0.3705725328229446,-0.1040205380504402,-122.75755309018845,251.5151061803769,261.55642877252933,0.35857770967431263,0.37506307088214913,-0.1081569814429344,-96.14421294616511,200.28842589233022,213.6768560152001,0.35857662579235144,0.3750413757521715,-0.10815363178864756,-100.06025245447049,210.12050490894097,226.85604256252833,0.3614361002302721,0.37792880279775753,-0.11699061879633854,-108.80285122925102,227.60570245850204,244.3412401120894,0.36117355125958905,0.3774245616728281,-0.11617923128678753,-107.7166770217468,223.4333540434936,236.82178416636347,0.35935367643151034,0.38000900977658975,-0.11055504734652133,-89.97475121690948,193.94950243381896,217.37925514884125,0.3379495462044124,0.3768957529235559,-0.044407220242556056,-92.92747820177381,197.85495640354762,217.93760158785244
1043,2.0,-2.0,1.0,0.8380952380952381,0.06666666666666667,0.09523809523809522,0.36666666666666664,0.9801051273236258,7,0.226360544217687,0.8041170934598856,0.019578204787200803,True,True,0.5400262328836816,0.49319324773048256,-0.03433731055990075,-186.85882411707522,377.71764823415043,384.41186329558536,0.5633733130814141,0.5001623923151535,-0.07905505697788007,-144.49113599822226,294.9822719964445,305.02359458859695,0.5422000828706623,0.49625852302433365,-0.038500986344848664,-125.0223649850704,258.0447299701408,271.43316009301066,0.5425578808590338,0.49596827617691436,-0.03918629344009772,-130.16077232064538,270.32154464129076,287.0570822948781,0.5268863992255777,0.49308270223771217,-0.009169977235086169,-128.07443177418122,266.14886354836244,282.8844012019498,0.5278909458848108,0.4927971535309942,-0.011094032080153138,-127.40960779221004,262.8192155844201,276.20764570728994,0.5134285166145888,0.49063204536634036,0.016606530012255982,-115.58499931727184,245.16999863454367,268.59975134956596,0.5283572851152287,0.47540613322522396,-0.011987233254517005,-138.9042506718892,289.8085013437784,309.8911465280832
1044,2.0,-2.0,2.0,0.8476190476190476,0.08095238095238096,0.07142857142857144,0.4714285714285714,1.249552209608954,7,0.20390335238573037,0.7833418175437508,0.024027271529955683,True,True,0.8248943954119772,0.6384917018772603,-0.11658499378960774,-232.36022430486324,468.7204486097265,475.4146636711614,1.1641224007800561,0.7105185859396639,-0.5757672871521478,-155.37093643467404,316.7418728693481,326.7831954615005,0.7902534753934515,0.651129925058682,-0.0696947110105206,-128.24715082707934,264.4943016541587,277.88273177702854,0.7902849986399535,0.6508795850429824,-0.06973738118041806,-134.14823328786557,278.29646657573113,295.0320042293185,0.7877301861715352,0.6174932306859103,-0.0662791624313892,-139.11255167644575,288.2251033528915,304.96064100647885,0.7900222560660699,0.6187441979838061,-0.06938173030333616,-138.02505047890168,284.05010095780335,297.4385310806732,0.8898186207500671,0.6692842870230611,-0.20446705014631372,-122.78078172434512,259.5615634486902,282.9913161637125,0.8795814031881891,0.7647858164297155,-0.1906098539144936,-137.10976053463986,286.2195210692797,306.3021662535845
1045,2.0,-1.0,-2.0,0.8142857142857143,0.1380952380952381,0.047619047619047616,0.46190476190476193,1.0403239238258402,3,0.3439178506719276,0.7461470558638899,0.025373593294197284,True,True,1.274330629974684,0.7892973001061694,0.04504782100148608,-196.95357259235197,397.90714518470395,404.6013602461389,1.519586075483042,0.8191560786455543,-0.13874060610719186,-161.16803570887723,328.33607141775445,338.3773940099069,1.2587424342499878,0.7866431514218297,0.056729233284771974,-108.10820707245131,224.21641414490261,237.60484426777248,1.2587424342499878,0.7866431514218297,0.056729233284771974,-111.97115068365022,233.94230136730044,250.6778390208878,1.2793224298023416,0.7912497859587898,0.04130708840790409,-137.11386746293982,284.22773492587964,300.963272579467,1.2721061414947596,0.7899010327194866,0.04671479821375224,-135.19876404051578,278.39752808103157,291.78595820390143,1.3415451585770677,0.7977104997394953,-0.0053211013483436265,-96.75639358959242,207.51278717918484,230.94253989420713,1.260430122116145,0.8286005320929186,0.05546452131179824,-109.46026716470715,230.9205343294143,251.0031795137191
1046,2.0,-1.0,-1.0,0.8857142857142857,0.1,0.014285714285714318,0.3142857142857143,0.9052138790256079,3,0.19554610477479215,0.829121274141497,0.016615674668950513,True,True,1.0410670535637603,0.6489685791274876,0.0027621648691515954,-167.48582848576604,338.97165697153207,345.665872032967,1.0994613707414536,0.6781474260922485,-0.05317373498176092,-119.30807615270012,244.61615230540025,254.65747489755265,1.0497868127838728,0.6529975631131317,-0.005590490012933547,-79.2051735605927,166.4103471211854,179.79877724405526,1.0497868127838728,0.6529975631131317,-0.005590490012933547,-80.36405664395235,170.7281132879047,187.46365094149206,1.047261636578024,0.656005769668724,-0.003171624442051879,-104.54664060812866,219.0932812162573,235.82881886984467,1.0466723102346982,0.6552462161123845,-0.002607108905043898,-102.77433910301716,213.5486782060343,226.93710832890417,1.038002025458593,0.6607944709604165,0.005698154421168278,-74.80674955014004,163.61349910028008,187.04325181530237,647086.851411332,87.9781326047919,-619843.311309341,-79.3394380396065,170.678876079213,190.7615212635178
