,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
45,-2.0,1.0,-1.0,0.28095238095238095,0.6952380952380952,0.023809523809523836,2.1095238095238096,1.3563265763550625,3
46,-2.0,1.0,0.0,0.24761904761904763,0.719047619047619,0.033333333333333326,2.204761904761905,1.3018118365846705,4
47,-2.0,1.0,1.0,0.21428571428571427,0.6857142857142857,0.09999999999999998,2.257142857142857,1.290588467302564,6
48,-2.0,2.0,-1.0,0.1619047619047619,0.8238095238095238,0.014285714285714346,2.4952380952380953,1.1121237885369808,4
49,-2.0,2.0,0.0,0.2,0.780952380952381,0.01904761904761909,2.3714285714285714,1.2080839577366023,4
50,-1.0,1.0,0.0,0.319047619047619,0.6571428571428571,0.023809523809523836,1.9952380952380953,1.4023139423111297,3
51,-2.0,1.0,-1.0,0.3,0.6761904761904762,0.023809523809523725,2.052380952380952,1.3807005529296832,3
52,-2.0,1.0,0.0,0.20476190476190476,0.7428571428571429,0.05238095238095242,2.3190476190476192,1.228886393470326,5
53,-2.0,1.0,1.0,0.21904761904761905,0.7380952380952381,0.042857142857142816,2.2714285714285714,1.2556638600052594,4
54,-2.0,2.0,2.0,0.12380952380952381,0.8571428571428571,0.01904761904761909,2.619047619047619,1.0295253924050365,5
55,-1.0,2.0,1.0,0.32857142857142857,0.6571428571428571,0.014285714285714346,1.9904761904761905,1.4107939201301962,4
56,-2.0,1.0,-1.0,0.2619047619047619,0.7238095238095238,0.014285714285714346,2.1857142857142855,1.3265004916472503,3
57,-2.0,1.0,0.0,0.2714285714285714,0.6714285714285714,0.05714285714285727,2.080952380952381,1.3441772523591724,4
58,-2.0,1.0,1.0,0.19047619047619047,0.7238095238095238,0.08571428571428574,2.3142857142857145,1.2281723747469622,6
59,-2.0,2.0,2.0,0.16666666666666666,0.8095238095238095,0.023809523809523836,2.4952380952380953,1.2188614149201062,5
60,-1.0,1.0,1.0,0.30952380952380953,0.6523809523809524,0.03809523809523807,2.0142857142857142,1.3850831126620324,4
61,-1.0,2.0,2.0,0.319047619047619,0.6666666666666666,0.014285714285714346,2.0142857142857142,1.4022489504127638,3
62,-2.0,1.0,-2.0,0.2714285714285714,0.7142857142857143,0.014285714285714346,2.1619047619047618,1.3385974915839425,4
63,-2.0,1.0,-1.0,0.2619047619047619,0.7095238095238096,0.02857142857142858,2.1619047619047618,1.3278309796444467,4
64,-2.0,1.0,0.0,0.2571428571428571,0.6904761904761905,0.05238095238095242,2.138095238095238,1.321510007158583,4
65,-2.0,1.0,1.0,0.2571428571428571,0.6619047619047619,0.080952380952381,2.1619047619047618,1.3528195579738436,6
66,-2.0,2.0,1.0,0.1619047619047619,0.8142857142857143,0.023809523809523836,2.480952380952381,1.1162647246601587,4
67,-2.0,2.0,2.0,0.12857142857142856,0.8333333333333334,0.03809523809523807,2.6142857142857143,1.071057124038133,7
68,-1.0,2.0,2.0,0.3142857142857143,0.6619047619047619,0.023809523809523836,2.0142857142857142,1.395407955743709,4
69,-2.0,1.0,-1.0,0.2761904761904762,0.6904761904761905,0.033333333333333326,2.1142857142857143,1.3470810954747203,4
70,-2.0,1.0,0.0,0.23809523809523808,0.7,0.06190476190476191,2.176190476190476,1.2949680906839847,4
71,-2.0,1.0,1.0,0.1523809523809524,0.719047619047619,0.12857142857142856,2.4047619047619047,1.1791555613133742,6
72,-2.0,2.0,1.0,0.22380952380952382,0.7428571428571429,0.033333333333333326,2.2666666666666666,1.2661713125258671,4
73,-2.0,2.0,2.0,0.17142857142857143,0.7904761904761904,0.03809523809523807,2.442857142857143,1.1612035616340515,5
74,-1.0,1.0,0.0,0.3238095238095238,0.6619047619047619,0.014285714285714346,2.0,1.4074307244120894,3
75,-2.0,1.0,-1.0,0.24761904761904763,0.719047619047619,0.033333333333333326,2.2,1.3043908182360702,4
76,-2.0,1.0,0.0,0.2761904761904762,0.6904761904761905,0.033333333333333326,2.1142857142857143,1.3470810954747203,4
77,-2.0,1.0,1.0,0.23333333333333334,0.680952380952381,0.08571428571428563,2.219047619047619,1.3231899427201805,7
78,-2.0,2.0,1.0,0.19523809523809524,0.780952380952381,0.023809523809523836,2.4047619047619047,1.2032556277528241,5
79,-2.0,2.0,2.0,0.14761904761904762,0.819047619047619,0.033333333333333326,2.566666666666667,1.18516884846086,7
