,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
0,-2.0,0.0,-2.0,0.6942857142857143,0.30142857142857143,0.004285714285714282,0.9085714285714286,1.3763527986545434,3
1,-2.0,0.0,-1.0,0.6514285714285715,0.34285714285714286,0.005714285714285672,1.0342857142857143,1.4228752162626797,3
2,-2.0,1.0,-2.0,0.63,0.37,0.0,1.11,1.449448615009738,2
3,-2.0,1.0,-1.0,0.65,0.35,0.0,1.05,1.4319319762297913,2
4,-2.0,1.0,0.0,0.6842857142857143,0.3157142857142857,0.0,0.9471428571428572,1.3953962142442415,2
5,-2.0,1.0,1.0,0.6228571428571429,0.37714285714285717,0.0,1.1314285714285715,1.4550531414315921,2
6,-2.0,1.0,2.0,0.6642857142857143,0.3357142857142857,5.551115123125783e-17,1.0071428571428571,1.4177317139546932,2
7,-2.0,2.0,-2.0,0.6542857142857142,0.3457142857142857,5.551115123125783e-17,1.0371428571428571,1.4278219983964542,2
8,-2.0,2.0,-1.0,0.6285714285714286,0.37142857142857144,0.0,1.1142857142857143,1.4505966129200367,2
9,-2.0,2.0,0.0,0.6371428571428571,0.3628571428571429,0.0,1.0885714285714285,1.4435038100192736,2
10,-2.0,2.0,1.0,0.66,0.34,0.0,1.02,1.422142492996488,2
11,-2.0,2.0,2.0,0.67,0.33,0.0,0.99,1.4116468329989196,2
12,-1.0,-1.0,-2.0,0.7185714285714285,0.28,0.0014285714285714457,0.8428571428571429,1.3482963794789344,3
13,-1.0,0.0,-2.0,0.6885714285714286,0.31142857142857144,0.0,0.9342857142857143,1.390226020290347,2
14,-1.0,0.0,-1.0,0.6928571428571428,0.3057142857142857,0.0014285714285714457,0.9185714285714286,1.382683925386779,3
15,-1.0,0.0,0.0,0.7042857142857143,0.2957142857142857,0.0,0.8871428571428571,1.3700684932776994,2
16,-1.0,0.0,1.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.3970890293671079,2
17,-1.0,0.0,2.0,0.68,0.31857142857142856,0.0014285714285713902,1.4857142857142858,14.05603221724443,3
18,-1.0,1.0,-2.0,0.7271428571428571,0.27285714285714285,5.551115123125783e-17,0.8185714285714286,1.337239577378863,2
19,-1.0,1.0,-1.0,0.72,0.28,0.0,0.84,1.3479598318030501,2
20,-1.0,1.0,0.0,0.6985714285714286,0.30142857142857143,0.0,0.9042857142857142,1.377619571445497,2
21,-1.0,1.0,1.0,0.7,0.3,5.551115123125783e-17,0.9,1.3757557423688787,2
22,-1.0,1.0,2.0,0.6971428571428572,0.3028571428571429,0.0,0.9085714285714286,1.3794675484951862,2
23,-1.0,2.0,-2.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410283,2
24,-1.0,2.0,-1.0,0.7042857142857143,0.2957142857142857,0.0,0.8871428571428571,1.3700684932776996,2
25,-1.0,2.0,0.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410283,2
26,-1.0,2.0,1.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410285,2
27,-1.0,2.0,2.0,0.7285714285714285,0.2714285714285714,5.551115123125783e-17,0.8142857142857143,1.335043864971453,2
28,0.0,-2.0,-2.0,0.7342857142857143,0.25857142857142856,0.0071428571428571175,0.7828571428571428,1.312967287598476,3
