,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
132,-2.0,0.0,0.0,0.2857142857142857,0.6285714285714286,0.08571428571428574,1.9857142857142858,1.3672447396328977,4
133,-2.0,1.0,1.0,0.24285714285714285,0.6285714285714286,0.12857142857142856,2.0285714285714285,1.3184469187012091,4
134,-2.0,0.0,0.0,0.2857142857142857,0.5285714285714286,0.18571428571428572,1.8714285714285714,1.3611741369332218,5
135,-2.0,1.0,-1.0,0.3,0.6428571428571429,0.05714285714285705,1.9857142857142858,1.3882828215268614,3
136,-2.0,1.0,1.0,0.08571428571428572,0.8142857142857143,0.09999999999999998,2.6285714285714286,0.9351653123863625,5
137,-1.0,1.0,1.0,0.3,0.6428571428571429,0.05714285714285705,2.0285714285714285,1.4036332624313685,4
138,-1.0,1.0,2.0,0.2714285714285714,0.6714285714285714,0.05714285714285727,2.142857142857143,1.427328651973799,4
139,-1.0,2.0,0.0,0.2857142857142857,0.6714285714285714,0.04285714285714293,2.057142857142857,1.3714026912671955,3
140,-2.0,1.0,1.0,0.14285714285714285,0.7857142857142857,0.07142857142857151,2.4857142857142858,1.1130693578771873,5
141,-1.0,1.0,2.0,0.22857142857142856,0.7,0.07142857142857151,2.2857142857142856,1.2981911288555847,5
142,-2.0,0.0,0.0,0.2571428571428571,0.6142857142857143,0.12857142857142856,2.0,1.329705208694388,4
143,-2.0,0.0,1.0,0.12857142857142856,0.6571428571428571,0.2142857142857143,2.3285714285714287,1.1511988530101318,5
144,-2.0,1.0,0.0,0.22857142857142856,0.6857142857142857,0.08571428571428574,2.142857142857143,1.2997849798289023,3
145,-2.0,1.0,1.0,0.2,0.7285714285714285,0.07142857142857151,2.3714285714285714,1.3096235610417257,4
146,-2.0,1.0,2.0,0.17142857142857143,0.7,0.12857142857142856,2.5142857142857142,1.421805925960821,6
147,-1.0,1.0,2.0,0.21428571428571427,0.7142857142857143,0.0714285714285714,2.4,1.488117184103184,6
148,-2.0,1.0,0.0,0.22857142857142856,0.7285714285714285,0.04285714285714293,2.242857142857143,1.2789909324866315,4
149,-2.0,1.0,1.0,0.2,0.7571428571428571,0.04285714285714293,2.3285714285714287,1.2244067308905582,4
150,-2.0,1.0,2.0,0.11428571428571428,0.7857142857142857,0.09999999999999998,2.585714285714286,1.06991611675608,6
151,-2.0,2.0,1.0,0.14285714285714285,0.8142857142857143,0.04285714285714293,2.5,1.0868115845397743,4
152,-2.0,1.0,1.0,0.2,0.6571428571428571,0.1428571428571429,2.2285714285714286,1.3531651416664257,5
