,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
20,-1.0,1.0,2.0,0.6642857142857143,0.3357142857142857,5.551115123125783e-17,1.0071428571428571,1.4177317139546934,2
21,-1.0,2.0,-2.0,0.6857142857142857,0.3142857142857143,0.0,0.9428571428571428,1.3936881452567884,2
22,-1.0,2.0,-1.0,0.72,0.2785714285714286,0.0014285714285714457,0.8914285714285715,1.9725398728465147,3
23,-1.0,2.0,0.0,0.68,0.32,0.0,0.96,1.4004291187840239,2
24,-1.0,2.0,1.0,0.7114285714285714,0.2885714285714286,0.0,0.8657142857142858,1.3602665011004063,2
25,-1.0,2.0,2.0,0.7128571428571429,0.28714285714285714,0.0,0.8614285714285714,1.3582569888733949,2
26,0.0,-2.0,-1.0,0.7814285714285715,0.21571428571428572,0.002857142857142808,0.65,1.2344888837108752,3
27,0.0,-1.0,-2.0,0.7242857142857143,0.2757142857142857,0.0,0.8271428571428572,1.3415790909924412,2
28,0.0,-1.0,-1.0,0.7114285714285714,0.2885714285714286,0.0,0.8657142857142858,1.360266501100406,2
29,0.0,-1.0,0.0,0.7685714285714286,0.23142857142857143,0.0,0.6942857142857143,1.2661416404126185,2
30,0.0,-1.0,1.0,0.7314285714285714,0.26571428571428574,0.002857142857142836,0.9428571428571428,3.5006057693054826,4
31,0.0,-1.0,2.0,0.7242857142857143,0.2757142857142857,0.0,0.8271428571428572,1.3415790909924412,2
32,0.0,0.0,-2.0,0.7471428571428571,0.25285714285714284,5.551115123125783e-17,0.7585714285714286,1.304881651751085,2
33,0.0,0.0,-1.0,0.7228571428571429,0.27714285714285714,0.0,0.8314285714285714,1.3437230598442995,2
34,0.0,0.0,0.0,0.7471428571428571,0.25285714285714284,5.551115123125783e-17,0.7585714285714286,1.304881651751085,2
35,0.0,0.0,1.0,0.72,0.28,0.0,0.84,1.3479598318030501,2
36,0.0,0.0,2.0,0.72,0.28,0.0,0.84,1.34795983180305,2
37,0.0,1.0,-2.0,0.74,0.25857142857142856,0.0014285714285714457,2.395714285714286,42.85196575106958,3
38,0.0,1.0,-1.0,0.7285714285714285,0.27,0.0014285714285714457,0.8571428571428571,1.804347906380405,3
39,0.0,1.0,0.0,0.72,0.28,0.0,0.84,1.34795983180305,2
40,0.0,1.0,1.0,0.7457142857142857,0.2542857142857143,5.551115123125783e-17,0.7628571428571429,1.307310951992396,2
41,0.0,1.0,2.0,0.7114285714285714,0.2885714285714286,0.0,0.8657142857142858,1.3602665011004063,2
42,0.0,2.0,1.0,0.7542857142857143,0.24142857142857144,0.004285714285714226,0.73,1.284868468521974,4
43,1.0,-2.0,-2.0,0.7128571428571429,0.28714285714285714,0.0,0.8614285714285714,1.3582569888733949,2
44,1.0,-2.0,-1.0,0.7385714285714285,0.26142857142857145,0.0,0.7842857142857143,1.3191812298187349,2
45,1.0,-2.0,0.0,0.6871428571428572,0.31285714285714283,0.0,0.9385714285714286,1.391964766251059,2
46,1.0,-2.0,1.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.3970890293671079,2
47,1.0,-2.0,2.0,0.6857142857142857,0.3142857142857143,0.0,0.9428571428571428,1.3936881452567884,2
48,1.0,-1.0,-2.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410283,2
49,1.0,-1.0,-1.0,0.7,0.3,5.551115123125783e-17,0.9,1.3757557423688787,2
50,1.0,-1.0,0.0,0.6885714285714286,0.31142857142857144,0.0,0.9342857142857143,1.390226020290347,2
51,1.0,-1.0,1.0,0.6557142857142857,0.3442857142857143,0.0,1.032857142857143,1.4264235846325,2
52,1.0,-1.0,2.0,0.66,0.34,0.0,1.02,1.422142492996488,2
53,1.0,0.0,-2.0,0.7214285714285714,0.2785714285714286,0.0,0.8357142857142857,1.3458499464945786,2
54,1.0,0.0,-1.0,0.7314285714285714,0.2671428571428571,0.0014285714285714457,0.9057142857142857,3.0347951506446784,3
55,1.0,0.0,1.0,0.6657142857142857,0.33285714285714285,0.0014285714285714457,1.0,1.4142135623730951,3
56,1.0,0.0,2.0,0.6914285714285714,0.30857142857142855,5.551115123125783e-17,0.9257142857142857,1.3867021957749306,2
57,1.0,1.0,2.0,0.7514285714285714,0.24428571428571427,0.004285714285714282,0.7371428571428571,1.2891282421737877,3
58,2.0,-2.0,-2.0,0.6414285714285715,0.3585714285714286,0.0,1.0757142857142856,1.439771849900884,2
59,2.0,-2.0,-1.0,0.6514285714285715,0.3485714285714286,0.0,1.0457142857142858,1.430576153157044,2
60,2.0,-2.0,0.0,0.63,0.37,0.0,1.11,1.449448615009738,2
61,2.0,-2.0,1.0,0.6571428571428571,0.34285714285714286,0.0,1.0285714285714285,1.4250108909196906,2
62,2.0,-2.0,2.0,0.6414285714285715,0.3585714285714286,0.0,1.0757142857142856,1.4397718499008838,2
63,2.0,-1.0,-2.0,0.6414285714285715,0.3585714285714286,0.0,1.0757142857142856,1.439771849900884,2
64,2.0,-1.0,-1.0,0.6542857142857142,0.3457142857142857,5.551115123125783e-17,1.0371428571428571,1.4278219983964542,2
65,2.0,-1.0,0.0,0.6214285714285714,0.37857142857142856,0.0,1.1357142857142857,1.4561335632475274,2
66,2.0,-1.0,1.0,0.6271428571428571,0.37285714285714283,5.551115123125783e-17,1.1185714285714285,1.4517310329497781,2
67,2.0,-1.0,2.0,0.6285714285714286,0.37142857142857144,0.0,1.1142857142857143,1.4505966129200367,2
68,2.0,0.0,2.0,0.6685714285714286,0.32857142857142857,0.002857142857142836,0.9885714285714285,1.4091000848960433,3
69,-2.0,0.0,-2.0,0.6857142857142857,0.3142857142857143,0.0,0.9428571428571428,1.3936881452567884,2
70,-2.0,1.0,-2.0,0.64,0.36,0.0,1.08,1.4410296747829832,2
71,-2.0,1.0,-1.0,0.6514285714285715,0.3485714285714286,0.0,1.0457142857142858,1.430576153157044,2
72,-2.0,1.0,0.0,0.6385714285714286,0.36142857142857143,0.0,1.0842857142857143,1.4422736495534398,2
73,-2.0,1.0,1.0,0.6342857142857142,0.3657142857142857,5.551115123125783e-17,1.0971428571428572,1.4459228286761427,2
74,-2.0,1.0,2.0,0.6442857142857142,0.3557142857142857,5.551115123125783e-17,1.0671428571428572,1.437214503944863,2
75,-2.0,2.0,-2.0,0.6714285714285714,0.32857142857142857,5.551115123125783e-17,0.9857142857142858,1.4100888997112566,2
76,-2.0,2.0,-1.0,0.6457142857142857,0.35428571428571426,5.551115123125783e-17,1.062857142857143,1.4359149086105623,2
77,-2.0,2.0,0.0,0.6328571428571429,0.36714285714285716,0.0,1.1014285714285714,1.4471117559088225,2
78,-2.0,2.0,1.0,0.6285714285714286,0.37142857142857144,0.0,1.1142857142857143,1.4505966129200367,2
79,-2.0,2.0,2.0,0.6685714285714286,0.3314285714285714,0.0,0.9942857142857143,1.4131900331858307,2
80,-1.0,-1.0,-2.0,0.7514285714285714,0.24428571428571427,0.004285714285714282,0.7371428571428571,1.2891282421737877,3
81,-1.0,0.0,-2.0,0.6785714285714286,0.32142857142857145,0.0,0.9642857142857143,1.4020765015674788,2
82,-1.0,0.0,-1.0,0.6842857142857143,0.3157142857142857,0.0,0.9471428571428572,1.3953962142442418,2
83,-1.0,0.0,0.0,0.7028571428571428,0.29428571428571426,0.0028571428571428914,0.89,1.3723876210992634,4
84,-1.0,0.0,1.0,0.6971428571428572,0.30142857142857143,0.0014285714285713902,0.9385714285714286,1.630520148113117,3
85,-1.0,0.0,2.0,0.7328571428571429,0.2671428571428571,0.0,0.8014285714285714,1.3283518736328626,2
86,-1.0,1.0,-2.0,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,1.3562309369660515,2
87,-1.0,1.0,-1.0,0.7028571428571428,0.29714285714285715,0.0,0.8914285714285715,1.3719802691665137,2
88,-1.0,1.0,0.0,0.7085714285714285,0.2914285714285714,5.551115123125783e-17,0.8742857142857143,1.3642361982661644,2
89,-1.0,1.0,1.0,0.71,0.29,5.551115123125783e-17,0.87,1.3622595468417071,2
90,-1.0,1.0,2.0,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,1.3562309369660515,2
91,-1.0,2.0,-2.0,0.7071428571428572,0.29285714285714287,0.0,0.8785714285714286,1.3661965265330513,2
92,-1.0,2.0,-1.0,0.6942857142857143,0.3057142857142857,0.0,0.9171428571428571,1.3831162001268518,2
93,-1.0,2.0,0.0,0.7228571428571429,0.27714285714285714,0.0,0.8314285714285714,1.3437230598442995,2
94,-1.0,2.0,1.0,0.6671428571428571,0.33285714285714285,0.0,0.9985714285714286,1.4147185484853768,2
95,-1.0,2.0,2.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410283,2
96,0.0,-2.0,-2.0,0.7342857142857143,0.26142857142857145,0.004285714285714226,0.79,1.319020098417235,4
97,0.0,-1.0,-2.0,0.7185714285714285,0.2814285714285714,5.551115123125783e-17,0.8442857142857143,1.3500527954796673,2
98,0.0,-1.0,-1.0,0.7571428571428571,0.24285714285714285,2.7755575615628914e-17,0.7285714285714285,1.2873482362204158,2
99,0.0,-1.0,0.0,0.7471428571428571,0.25142857142857145,0.0014285714285714457,0.7628571428571429,1.3171230003916254,3
100,0.0,-1.0,1.0,0.7614285714285715,0.23714285714285716,0.0014285714285713902,0.7885714285714286,2.3845918637864,3
101,0.0,-1.0,2.0,0.7342857142857143,0.26571428571428574,0.0,0.7971428571428572,1.3260859645155365,2
102,0.0,0.0,-2.0,0.7371428571428571,0.26285714285714284,5.551115123125783e-17,0.7885714285714286,1.3215007354315653,2
103,0.0,0.0,-1.0,0.7371428571428571,0.26285714285714284,5.551115123125783e-17,0.7885714285714286,1.3215007354315653,2
104,0.0,0.0,0.0,0.72,0.28,0.0,0.84,1.34795983180305,2
105,0.0,0.0,1.0,0.7514285714285714,0.24857142857142858,0.0,0.7457142857142857,1.2974814068903806,2
106,0.0,0.0,2.0,0.7328571428571429,0.2671428571428571,0.0,0.8014285714285714,1.3283518736328626,2
107,0.0,1.0,-2.0,0.7342857142857143,0.26571428571428574,0.0,0.7971428571428572,1.3260859645155367,2
108,0.0,1.0,-1.0,0.7228571428571429,0.2742857142857143,0.002857142857142836,0.9014285714285715,1.9698000927701298,4
109,0.0,1.0,0.0,0.7242857142857143,0.2757142857142857,0.0,0.8271428571428572,1.3415790909924412,2
110,0.0,1.0,1.0,0.7571428571428571,0.24285714285714285,2.7755575615628914e-17,0.7285714285714285,1.287348236220416,2
111,0.0,1.0,2.0,0.7257142857142858,0.2742857142857143,0.0,0.8228571428571428,1.3394179579100005,2
112,0.0,2.0,1.0,0.7171428571428572,0.28,0.0028571428571427804,0.8428571428571429,1.347234907722837,3
113,0.0,2.0,2.0,0.7471428571428571,0.25,0.0028571428571428914,0.7528571428571429,1.299413472679813,3
114,1.0,-2.0,-2.0,0.6942857142857143,0.3057142857142857,0.0,0.9171428571428571,1.3831162001268518,2
115,1.0,-2.0,-1.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.3970890293671079,2
116,1.0,-2.0,0.0,0.69,0.31,5.551115123125783e-17,0.93,1.3884718496437798,2
117,1.0,-2.0,1.0,0.7042857142857143,0.29428571428571426,0.0014285714285714457,0.9214285714285714,1.6867227755749206,3
118,1.0,-2.0,2.0,0.7,0.3,5.551115123125783e-17,0.9,1.3757557423688787,2
119,1.0,-1.0,-2.0,0.6571428571428571,0.34285714285714286,0.0,1.0285714285714285,1.4250108909196906,2
120,1.0,-1.0,-1.0,0.7428571428571429,0.2571428571428571,0.0,0.7714285714285715,1.31211400560441,2
121,1.0,-1.0,0.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.3970890293671079,2
122,1.0,-1.0,1.0,0.6971428571428572,0.3028571428571429,0.0,0.9085714285714286,1.3794675484951862,2
123,1.0,-1.0,2.0,0.6714285714285714,0.32857142857142857,5.551115123125783e-17,0.9857142857142858,1.4100888997112566,2
124,1.0,0.0,-2.0,0.6757142857142857,0.32285714285714284,0.0014285714285714457,1.5957142857142856,16.615339584353134,3
125,1.0,0.0,0.0,0.7171428571428572,0.28285714285714286,0.0,0.8485714285714285,1.3521289161035406,2
126,1.0,0.0,1.0,0.72,0.28,0.0,0.84,1.3479598318030501,2
127,1.0,0.0,2.0,0.67,0.33,0.0,0.99,1.4116468329989196,2
128,1.0,1.0,2.0,0.7585714285714286,0.23857142857142857,0.0028571428571428636,0.7185714285714285,1.279059120527035,3
129,2.0,-2.0,-2.0,0.6628571428571428,0.33714285714285713,5.551115123125783e-17,1.0114285714285713,1.4192164572553587,2
130,2.0,-2.0,-1.0,0.6671428571428571,0.33285714285714285,0.0,0.9985714285714286,1.4147185484853768,2
131,2.0,-2.0,0.0,0.6628571428571428,0.33714285714285713,5.551115123125783e-17,1.0114285714285713,1.4192164572553585,2
132,2.0,-2.0,1.0,0.6471428571428571,0.35285714285714287,0.0,1.0585714285714285,1.4346013146319059,2
133,2.0,-2.0,2.0,0.6514285714285715,0.3485714285714286,0.0,1.0457142857142858,1.430576153157044,2
134,2.0,-1.0,-2.0,0.65,0.35,0.0,1.05,1.4319319762297913,2
135,2.0,-1.0,-1.0,0.64,0.36,0.0,1.08,1.441029674782983,2
136,2.0,-1.0,0.0,0.6585714285714286,0.3414285714285714,0.0,1.0242857142857142,1.423583874745897,2
137,2.0,-1.0,1.0,0.6514285714285715,0.3485714285714286,0.0,1.0457142857142858,1.430576153157044,2
138,2.0,-1.0,2.0,0.65,0.35,0.0,1.05,1.4319319762297913,2
139,2.0,0.0,2.0,0.6985714285714286,0.29714285714285715,0.004285714285714226,0.8957142857142857,1.370748541293406,3
140,-2.0,0.0,-2.0,0.6714285714285714,0.3271428571428571,0.0014285714285715012,0.9828571428571429,1.4080263918155262,3
141,-2.0,0.0,-1.0,0.6642857142857143,0.3342857142857143,0.0014285714285714457,1.0042857142857142,1.4157236495411167,3
142,-2.0,1.0,-2.0,0.6771428571428572,0.32285714285714284,0.0,0.9685714285714285,1.4037088474858725,2
143,-2.0,1.0,-1.0,0.6371428571428571,0.3628571428571429,0.0,1.0885714285714285,1.4435038100192736,2
144,-2.0,1.0,0.0,0.6285714285714286,0.37142857142857144,0.0,1.1142857142857143,1.4505966129200367,2
145,-2.0,1.0,1.0,0.6557142857142857,0.3442857142857143,0.0,1.032857142857143,1.4264235846325,2
146,-2.0,1.0,2.0,0.6714285714285714,0.32857142857142857,5.551115123125783e-17,0.9857142857142858,1.4100888997112566,2
147,-2.0,2.0,-2.0,0.6457142857142857,0.35428571428571426,5.551115123125783e-17,1.062857142857143,1.4359149086105625,2
148,-2.0,2.0,-1.0,0.6714285714285714,0.32857142857142857,5.551115123125783e-17,0.9857142857142858,1.4100888997112566,2
149,-2.0,2.0,0.0,0.6628571428571428,0.33714285714285713,5.551115123125783e-17,1.0114285714285713,1.4192164572553585,2
150,-2.0,2.0,1.0,0.6557142857142857,0.3442857142857143,0.0,1.032857142857143,1.4264235846325,2
151,-2.0,2.0,2.0,0.6414285714285715,0.3585714285714286,0.0,1.0757142857142856,1.4397718499008838,2
152,-1.0,-1.0,-2.0,0.7414285714285714,0.2571428571428571,0.0014285714285714457,0.7728571428571429,1.3118172511087665,3
153,-1.0,0.0,-2.0,0.7071428571428572,0.29285714285714287,0.0,0.8785714285714286,1.3661965265330513,2
154,-1.0,0.0,-1.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.397089029367108,2
155,-1.0,0.0,0.0,0.69,0.31,5.551115123125783e-17,0.93,1.3884718496437798,2
156,-1.0,0.0,1.0,0.7328571428571429,0.2671428571428571,0.0,0.8014285714285714,1.3283518736328623,2
157,-1.0,0.0,2.0,0.6985714285714286,0.3,0.0014285714285713902,1.5614285714285714,17.519756212800964,3
158,-1.0,1.0,-2.0,0.6771428571428572,0.32285714285714284,0.0,0.9685714285714285,1.4037088474858723,2
159,-1.0,1.0,-1.0,0.7014285714285714,0.2985714285714286,0.0,0.8957142857142857,1.3738759967497522,2
160,-1.0,1.0,0.0,0.7128571428571429,0.28714285714285714,0.0,0.8614285714285714,1.3582569888733949,2
161,-1.0,1.0,1.0,0.6871428571428572,0.31285714285714283,0.0,0.9385714285714286,1.3919647662510592,2
162,-1.0,1.0,2.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.3970890293671079,2
163,-1.0,2.0,-2.0,0.6871428571428572,0.31285714285714283,0.0,0.9385714285714286,1.391964766251059,2
164,-1.0,2.0,-1.0,0.7071428571428572,0.29285714285714287,0.0,0.8785714285714286,1.3661965265330513,2
165,-1.0,2.0,0.0,0.6785714285714286,0.32,0.0014285714285713902,0.9685714285714285,1.4128515850829801,3
166,-1.0,2.0,1.0,0.6814285714285714,0.31857142857142856,5.551115123125783e-17,0.9557142857142857,1.3987666460069768,2
167,-1.0,2.0,2.0,0.69,0.31,5.551115123125783e-17,0.93,1.3884718496437798,2
168,0.0,-2.0,-2.0,0.7442857142857143,0.25285714285714284,0.002857142857142836,0.7628571428571429,1.3051204789371675,4
169,0.0,-1.0,-2.0,0.7214285714285714,0.2785714285714286,0.0,0.8357142857142857,1.3458499464945786,2
170,0.0,-1.0,-1.0,0.7285714285714285,0.27,0.0014285714285714457,0.8114285714285714,1.3324971831498902,3
171,0.0,-1.0,0.0,0.7128571428571429,0.28714285714285714,0.0,0.8614285714285714,1.3582569888733949,2
172,0.0,-1.0,1.0,0.7242857142857143,0.2742857142857143,0.0014285714285713902,0.8742857142857143,1.8869846899512357,3
173,0.0,-1.0,2.0,0.73,0.26857142857142857,0.0014285714285714457,5.247142857142857,117.48618915142468,3
174,0.0,0.0,-2.0,0.71,0.29,5.551115123125783e-17,0.87,1.3622595468417071,2
175,0.0,0.0,-1.0,0.7357142857142858,0.2642857142857143,0.0,0.7928571428571428,1.323802282495078,2
176,0.0,0.0,0.0,0.6971428571428572,0.3028571428571429,0.0,0.9085714285714286,1.3794675484951862,2
177,0.0,0.0,1.0,0.73,0.27,0.0,0.81,1.3328307350298998,2
178,0.0,0.0,2.0,0.7428571428571429,0.2571428571428571,0.0,0.7714285714285715,1.31211400560441,2
179,0.0,1.0,-1.0,0.7314285714285714,0.26857142857142857,0.0,0.8057142857142857,1.3306001006446992,2
180,0.0,1.0,0.0,0.7385714285714285,0.26142857142857145,0.0,0.7842857142857143,1.3191812298187349,2
181,0.0,1.0,1.0,0.7357142857142858,0.2642857142857143,0.0,0.7928571428571428,1.323802282495078,2
182,0.0,1.0,2.0,0.7128571428571429,0.28714285714285714,0.0,0.8614285714285714,1.3582569888733949,2
183,0.0,2.0,2.0,0.7628571428571429,0.23285714285714285,0.004285714285714254,0.7042857142857143,1.2690816201465962,4
184,1.0,-2.0,-2.0,0.7028571428571428,0.29714285714285715,0.0,0.8914285714285715,1.3719802691665137,2
185,1.0,-2.0,-1.0,0.6928571428571428,0.30714285714285716,0.0,0.9214285714285714,1.3849169993301844,2
186,1.0,-2.0,0.0,0.7185714285714285,0.2814285714285714,5.551115123125783e-17,0.8442857142857143,1.3500527954796673,2
187,1.0,-2.0,1.0,0.72,0.28,0.0,0.84,1.3479598318030501,2
188,1.0,-2.0,2.0,0.6942857142857143,0.3057142857142857,0.0,0.9171428571428571,1.3831162001268518,2
189,1.0,-1.0,-2.0,0.6914285714285714,0.30857142857142855,5.551115123125783e-17,0.9257142857142857,1.3867021957749306,2
190,1.0,-1.0,-1.0,0.7057142857142857,0.29428571428571426,0.0,0.8828571428571429,1.3681406018078495,2
191,1.0,-1.0,0.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410283,2
192,1.0,-1.0,1.0,0.7185714285714285,0.2814285714285714,5.551115123125783e-17,0.8442857142857143,1.3500527954796673,2
193,1.0,-1.0,2.0,0.6957142857142857,0.30428571428571427,0.0,0.9128571428571428,1.3812997371410283,2
194,1.0,0.0,-2.0,0.69,0.30857142857142855,0.0014285714285715012,1.2942857142857143,9.814836302725325,3
195,1.0,0.0,-1.0,0.7128571428571429,0.28714285714285714,0.0,0.8614285714285714,1.3582569888733949,2
196,1.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,1.3562309369660515,2
197,1.0,0.0,1.0,0.7214285714285714,0.2785714285714286,0.0,0.8357142857142857,1.3458499464945786,2
198,1.0,0.0,2.0,0.6985714285714286,0.30142857142857143,0.0,0.9042857142857142,1.377619571445497,2
199,2.0,-2.0,-2.0,0.6242857142857143,0.3757142857142857,0.0,1.1271428571428572,1.4539592661133465,2
200,2.0,-2.0,-1.0,0.64,0.36,0.0,1.08,1.4410296747829832,2
201,2.0,-2.0,0.0,0.6485714285714286,0.3514285714285714,0.0,1.0542857142857143,1.4332736835196613,2
202,2.0,-2.0,1.0,0.6314285714285715,0.36857142857142855,0.0,1.1057142857142856,1.44828700693099,2
203,2.0,-2.0,2.0,0.6942857142857143,0.3057142857142857,0.0,0.9171428571428571,1.3831162001268518,2
204,2.0,-1.0,-2.0,0.6728571428571428,0.3271428571428571,5.551115123125783e-17,0.9814285714285714,1.408516184434825,2
205,2.0,-1.0,-1.0,0.6571428571428571,0.34285714285714286,0.0,1.0285714285714285,1.4250108909196906,2
206,2.0,-1.0,0.0,0.6414285714285715,0.3585714285714286,0.0,1.0757142857142856,1.439771849900884,2
207,2.0,-1.0,1.0,0.6314285714285715,0.36857142857142855,0.0,1.1057142857142856,1.44828700693099,2
208,2.0,-1.0,2.0,0.6385714285714286,0.36142857142857143,0.0,1.0842857142857143,1.4422736495534398,2
209,2.0,0.0,1.0,0.65,0.3457142857142857,0.004285714285714282,1.042857142857143,1.42665925571706,4
210,2.0,0.0,2.0,0.6614285714285715,0.3342857142857143,0.004285714285714226,1.0071428571428571,1.4147012128947185,3
211,-2.0,0.0,-2.0,0.6585714285714286,0.3414285714285714,0.0,1.0242857142857142,1.423583874745897,2
212,-2.0,0.0,-1.0,0.6585714285714286,0.33714285714285713,0.004285714285714282,1.02,1.422142492996488,4
213,-2.0,1.0,-2.0,0.6371428571428571,0.3628571428571429,0.0,1.0885714285714285,1.4435038100192736,2
214,-2.0,1.0,-1.0,0.6385714285714286,0.36142857142857143,0.0,1.0842857142857143,1.4422736495534398,2
215,-2.0,1.0,0.0,0.65,0.35,0.0,1.05,1.4319319762297913,2
216,-2.0,1.0,1.0,0.6542857142857142,0.3457142857142857,5.551115123125783e-17,1.0371428571428571,1.4278219983964542,2
217,-2.0,1.0,2.0,0.6414285714285715,0.3585714285714286,0.0,1.0757142857142856,1.439771849900884,2
218,-2.0,2.0,-2.0,0.64,0.36,0.0,1.08,1.4410296747829832,2
219,-2.0,2.0,-1.0,0.6342857142857142,0.3657142857142857,5.551115123125783e-17,1.0971428571428572,1.4459228286761427,2
220,-2.0,2.0,0.0,0.6442857142857142,0.3557142857142857,5.551115123125783e-17,1.0671428571428572,1.437214503944863,2
221,-2.0,2.0,1.0,0.6471428571428571,0.35285714285714287,0.0,1.0585714285714285,1.4346013146319059,2
222,-2.0,2.0,2.0,0.6314285714285715,0.36857142857142855,0.0,1.1057142857142856,1.44828700693099,2
223,-1.0,-1.0,-2.0,0.7557142857142857,0.24428571428571427,5.551115123125783e-17,0.7328571428571429,1.2899103814420807,2
224,-1.0,0.0,-2.0,0.6828571428571428,0.3171428571428571,5.551115123125783e-17,0.9514285714285714,1.397089029367108,2
225,-1.0,0.0,-1.0,0.7214285714285714,0.2785714285714286,0.0,0.8357142857142857,1.3458499464945786,2
226,-1.0,0.0,0.0,0.6857142857142857,0.31285714285714283,0.0014285714285714457,0.9414285714285714,1.3920880928029844,3
227,-1.0,0.0,2.0,0.7,0.2985714285714286,0.0014285714285714457,2.2414285714285715,35.596856497729206,3
228,-1.0,1.0,-2.0,0.6928571428571428,0.30714285714285716,0.0,0.9214285714285714,1.3849169993301844,2
229,-1.0,1.0,-1.0,0.71,0.29,5.551115123125783e-17,0.87,1.3622595468417071,2
230,-1.0,1.0,0.0,0.7114285714285714,0.2885714285714286,0.0,0.8657142857142858,1.360266501100406,2
231,-1.0,1.0,1.0,0.71,0.29,5.551115123125783e-17,0.87,1.3622595468417071,2
232,-1.0,1.0,2.0,0.6942857142857143,0.3057142857142857,0.0,0.9171428571428571,1.3831162001268518,2
233,-1.0,2.0,-2.0,0.69,0.31,5.551115123125783e-17,0.93,1.3884718496437798,2
234,-1.0,2.0,-1.0,0.67,0.33,0.0,0.99,1.4116468329989196,2
235,-1.0,2.0,0.0,0.6971428571428572,0.3028571428571429,0.0,0.9085714285714286,1.3794675484951862,2
236,-1.0,2.0,1.0,0.6885714285714286,0.31142857142857144,0.0,0.9342857142857143,1.390226020290347,2
237,-1.0,2.0,2.0,0.7,0.3,5.551115123125783e-17,0.9,1.3757557423688787,2
238,0.0,-2.0,-2.0,0.7385714285714285,0.26,0.0014285714285714457,0.7814285714285715,1.316538668247463,3
239,0.0,-1.0,-2.0,0.7457142857142857,0.2542857142857143,5.551115123125783e-17,0.7628571428571429,1.307310951992396,2
240,0.0,-1.0,-1.0,0.7057142857142857,0.29428571428571426,0.0,0.8828571428571429,1.3681406018078492,2
241,0.0,-1.0,0.0,0.7285714285714285,0.27,0.0014285714285714457,0.8157142857142857,1.3379179813543849,3
242,0.0,-1.0,1.0,0.76,0.23857142857142857,0.001428571428571418,0.7557142857142857,1.643135955868103,3
